2022-07-23 19:58:17 - eval: epoch: 077, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.328%, stu_acc5: 90.074%, stu_test_loss: 1.1558
2022-07-23 19:58:17 - until epoch: 077, tea_best_acc1: 73.728%, stu_best_acc1: 71.394%
2022-07-23 19:58:17 - epoch 078 lr: 0.001000
2022-07-23 19:58:54 - train: epoch 0078, iter [00100, 05004], lr: 0.001000, loss: 1.6857, stu_CELoss: 1.2161, KDLoss: 0.4696, 
2022-07-24 00:51:06 - train: epoch 0087, iter [04400, 05004], lr: 0.001000, loss: 1.6105, stu_CELoss: 1.1713, KDLoss: 0.4392, 
2022-07-24 00:51:38 - train: epoch 0087, iter [04500, 05004], lr: 0.001000, loss: 1.4346, stu_CELoss: 1.0790, KDLoss: 0.3556, 
2022-07-24 00:52:11 - train: epoch 0087, iter [04600, 05004], lr: 0.001000, loss: 1.7263, stu_CELoss: 1.2773, KDLoss: 0.4490, 
2022-07-24 00:52:44 - train: epoch 0087, iter [04700, 05004], lr: 0.001000, loss: 1.6914, stu_CELoss: 1.2660, KDLoss: 0.4255, 
2022-07-24 00:53:17 - train: epoch 0087, iter [04800, 05004], lr: 0.001000, loss: 1.4078, stu_CELoss: 1.0631, KDLoss: 0.3447, 
2022-07-24 00:53:49 - train: epoch 0087, iter [04900, 05004], lr: 0.001000, loss: 1.4795, stu_CELoss: 1.0649, KDLoss: 0.4146, 
2022-07-24 00:54:21 - train: epoch 0087, iter [05000, 05004], lr: 0.001000, loss: 1.6227, stu_CELoss: 1.2259, KDLoss: 0.3968, 
2022-07-24 00:54:22 - train: epoch 087, train_loss: 1.6303
2022-07-24 00:56:48 - eval: epoch: 087, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.608%, stu_acc5: 90.178%, stu_test_loss: 1.1471
2022-07-24 00:56:48 - until epoch: 087, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-24 00:56:48 - epoch 088 lr: 0.001000
2022-07-24 00:57:26 - train: epoch 0088, iter [00100, 05004], lr: 0.001000, loss: 1.4797, stu_CELoss: 1.0902, KDLoss: 0.3895, 
2022-07-24 00:57:59 - train: epoch 0088, iter [00200, 05004], lr: 0.001000, loss: 1.5735, stu_CELoss: 1.2281, KDLoss: 0.3454, 
2022-07-24 00:58:31 - train: epoch 0088, iter [00300, 05004], lr: 0.001000, loss: 1.6809, stu_CELoss: 1.2650, KDLoss: 0.4160, 
2022-07-24 00:59:05 - train: epoch 0088, iter [00400, 05004], lr: 0.001000, loss: 1.6288, stu_CELoss: 1.2502, KDLoss: 0.3786, 
2022-07-24 00:59:37 - train: epoch 0088, iter [00500, 05004], lr: 0.001000, loss: 1.7602, stu_CELoss: 1.3395, KDLoss: 0.4206, 
2022-07-24 01:00:10 - train: epoch 0088, iter [00600, 05004], lr: 0.001000, loss: 1.5552, stu_CELoss: 1.1655, KDLoss: 0.3897, 
2022-07-24 01:00:43 - train: epoch 0088, iter [00700, 05004], lr: 0.001000, loss: 1.5969, stu_CELoss: 1.1694, KDLoss: 0.4275, 
2022-07-24 01:01:16 - train: epoch 0088, iter [00800, 05004], lr: 0.001000, loss: 1.5766, stu_CELoss: 1.1857, KDLoss: 0.3909, 
2022-07-24 01:01:49 - train: epoch 0088, iter [00900, 05004], lr: 0.001000, loss: 1.8612, stu_CELoss: 1.4419, KDLoss: 0.4193, 
2022-07-24 01:02:22 - train: epoch 0088, iter [01000, 05004], lr: 0.001000, loss: 1.5172, stu_CELoss: 1.1386, KDLoss: 0.3786, 
2022-07-24 01:02:55 - train: epoch 0088, iter [01100, 05004], lr: 0.001000, loss: 1.6129, stu_CELoss: 1.2273, KDLoss: 0.3856, 
2022-07-24 01:03:28 - train: epoch 0088, iter [01200, 05004], lr: 0.001000, loss: 1.6808, stu_CELoss: 1.2296, KDLoss: 0.4512, 
2022-07-24 01:04:00 - train: epoch 0088, iter [01300, 05004], lr: 0.001000, loss: 1.6397, stu_CELoss: 1.2448, KDLoss: 0.3949, 
2022-07-24 01:04:33 - train: epoch 0088, iter [01400, 05004], lr: 0.001000, loss: 1.5325, stu_CELoss: 1.1176, KDLoss: 0.4149, 
2022-07-24 01:05:06 - train: epoch 0088, iter [01500, 05004], lr: 0.001000, loss: 1.5623, stu_CELoss: 1.1670, KDLoss: 0.3953, 
2022-07-24 01:05:39 - train: epoch 0088, iter [01600, 05004], lr: 0.001000, loss: 1.2443, stu_CELoss: 0.9111, KDLoss: 0.3331, 
2022-07-24 01:06:10 - train: epoch 0088, iter [01700, 05004], lr: 0.001000, loss: 1.6108, stu_CELoss: 1.1399, KDLoss: 0.4709, 
2022-07-24 01:06:44 - train: epoch 0088, iter [01800, 05004], lr: 0.001000, loss: 1.3231, stu_CELoss: 0.9715, KDLoss: 0.3516, 
2022-07-24 01:07:17 - train: epoch 0088, iter [01900, 05004], lr: 0.001000, loss: 1.7319, stu_CELoss: 1.3421, KDLoss: 0.3899, 
2022-07-24 01:07:49 - train: epoch 0088, iter [02000, 05004], lr: 0.001000, loss: 1.5371, stu_CELoss: 1.1257, KDLoss: 0.4114, 
2022-07-24 01:08:22 - train: epoch 0088, iter [02100, 05004], lr: 0.001000, loss: 1.7441, stu_CELoss: 1.3251, KDLoss: 0.4191, 
2022-07-24 01:08:55 - train: epoch 0088, iter [02200, 05004], lr: 0.001000, loss: 1.7948, stu_CELoss: 1.3678, KDLoss: 0.4270, 
2022-07-24 01:09:28 - train: epoch 0088, iter [02300, 05004], lr: 0.001000, loss: 1.6355, stu_CELoss: 1.2429, KDLoss: 0.3926, 
2022-07-24 01:10:00 - train: epoch 0088, iter [02400, 05004], lr: 0.001000, loss: 1.8940, stu_CELoss: 1.4651, KDLoss: 0.4289, 
2022-07-24 01:10:33 - train: epoch 0088, iter [02500, 05004], lr: 0.001000, loss: 1.6084, stu_CELoss: 1.1875, KDLoss: 0.4210, 
2022-07-24 01:11:05 - train: epoch 0088, iter [02600, 05004], lr: 0.001000, loss: 1.7424, stu_CELoss: 1.3267, KDLoss: 0.4156, 
2022-07-24 01:11:38 - train: epoch 0088, iter [02700, 05004], lr: 0.001000, loss: 1.5920, stu_CELoss: 1.1950, KDLoss: 0.3970, 
2022-07-24 01:12:11 - train: epoch 0088, iter [02800, 05004], lr: 0.001000, loss: 1.7526, stu_CELoss: 1.3253, KDLoss: 0.4273, 
2022-07-24 01:12:45 - train: epoch 0088, iter [02900, 05004], lr: 0.001000, loss: 1.5999, stu_CELoss: 1.1868, KDLoss: 0.4131, 
2022-07-24 01:13:17 - train: epoch 0088, iter [03000, 05004], lr: 0.001000, loss: 1.6728, stu_CELoss: 1.2676, KDLoss: 0.4051, 
2022-07-24 01:13:50 - train: epoch 0088, iter [03100, 05004], lr: 0.001000, loss: 1.4671, stu_CELoss: 1.1209, KDLoss: 0.3463, 
2022-07-24 01:14:22 - train: epoch 0088, iter [03200, 05004], lr: 0.001000, loss: 1.5620, stu_CELoss: 1.1831, KDLoss: 0.3789, 
2022-07-24 01:14:55 - train: epoch 0088, iter [03300, 05004], lr: 0.001000, loss: 1.5467, stu_CELoss: 1.1584, KDLoss: 0.3883, 
2022-07-24 01:15:28 - train: epoch 0088, iter [03400, 05004], lr: 0.001000, loss: 1.4436, stu_CELoss: 1.0713, KDLoss: 0.3723, 
2022-07-24 01:16:01 - train: epoch 0088, iter [03500, 05004], lr: 0.001000, loss: 1.5941, stu_CELoss: 1.2112, KDLoss: 0.3829, 
2022-07-24 01:16:34 - train: epoch 0088, iter [03600, 05004], lr: 0.001000, loss: 1.6307, stu_CELoss: 1.2409, KDLoss: 0.3898, 
2022-07-24 01:17:08 - train: epoch 0088, iter [03700, 05004], lr: 0.001000, loss: 1.7178, stu_CELoss: 1.3255, KDLoss: 0.3923, 
2022-07-24 01:17:40 - train: epoch 0088, iter [03800, 05004], lr: 0.001000, loss: 1.8100, stu_CELoss: 1.3533, KDLoss: 0.4567, 
2022-07-24 01:18:13 - train: epoch 0088, iter [03900, 05004], lr: 0.001000, loss: 1.5393, stu_CELoss: 1.1151, KDLoss: 0.4242, 
2022-07-24 01:18:47 - train: epoch 0088, iter [04000, 05004], lr: 0.001000, loss: 1.4107, stu_CELoss: 1.0493, KDLoss: 0.3614, 
2022-07-24 01:19:19 - train: epoch 0088, iter [04100, 05004], lr: 0.001000, loss: 1.7443, stu_CELoss: 1.2658, KDLoss: 0.4786, 
2022-07-24 01:19:51 - train: epoch 0088, iter [04200, 05004], lr: 0.001000, loss: 1.7333, stu_CELoss: 1.2882, KDLoss: 0.4451, 
2022-07-24 01:20:25 - train: epoch 0088, iter [04300, 05004], lr: 0.001000, loss: 1.6123, stu_CELoss: 1.2039, KDLoss: 0.4085, 
2022-07-24 01:20:58 - train: epoch 0088, iter [04400, 05004], lr: 0.001000, loss: 1.4987, stu_CELoss: 1.1023, KDLoss: 0.3963, 
2022-07-24 01:21:30 - train: epoch 0088, iter [04500, 05004], lr: 0.001000, loss: 1.5096, stu_CELoss: 1.1359, KDLoss: 0.3736, 
2022-07-24 01:22:04 - train: epoch 0088, iter [04600, 05004], lr: 0.001000, loss: 1.8979, stu_CELoss: 1.4691, KDLoss: 0.4288, 
2022-07-24 01:22:36 - train: epoch 0088, iter [04700, 05004], lr: 0.001000, loss: 1.6263, stu_CELoss: 1.2354, KDLoss: 0.3909, 
2022-07-24 01:23:09 - train: epoch 0088, iter [04800, 05004], lr: 0.001000, loss: 1.6982, stu_CELoss: 1.2836, KDLoss: 0.4146, 
2022-07-24 01:23:42 - train: epoch 0088, iter [04900, 05004], lr: 0.001000, loss: 1.6259, stu_CELoss: 1.2131, KDLoss: 0.4128, 
2022-07-24 01:24:14 - train: epoch 0088, iter [05000, 05004], lr: 0.001000, loss: 1.7164, stu_CELoss: 1.3332, KDLoss: 0.3833, 
2022-07-24 01:24:15 - train: epoch 088, train_loss: 1.6304
2022-07-24 01:26:41 - eval: epoch: 088, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.592%, stu_acc5: 90.282%, stu_test_loss: 1.1467
2022-07-24 01:26:41 - until epoch: 088, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-24 01:26:41 - epoch 089 lr: 0.001000
2022-07-24 01:27:19 - train: epoch 0089, iter [00100, 05004], lr: 0.001000, loss: 1.6884, stu_CELoss: 1.3045, KDLoss: 0.3839, 
2022-07-24 01:27:50 - train: epoch 0089, iter [00200, 05004], lr: 0.001000, loss: 1.4668, stu_CELoss: 1.0794, KDLoss: 0.3874, 
2022-07-24 01:28:24 - train: epoch 0089, iter [00300, 05004], lr: 0.001000, loss: 1.5736, stu_CELoss: 1.1840, KDLoss: 0.3896, 
2022-07-24 01:28:56 - train: epoch 0089, iter [00400, 05004], lr: 0.001000, loss: 1.6447, stu_CELoss: 1.2385, KDLoss: 0.4062, 
2022-07-24 01:29:29 - train: epoch 0089, iter [00500, 05004], lr: 0.001000, loss: 1.7760, stu_CELoss: 1.3413, KDLoss: 0.4348, 
2022-07-24 01:30:01 - train: epoch 0089, iter [00600, 05004], lr: 0.001000, loss: 1.4955, stu_CELoss: 1.1314, KDLoss: 0.3642, 
2022-07-24 01:30:34 - train: epoch 0089, iter [00700, 05004], lr: 0.001000, loss: 1.6627, stu_CELoss: 1.2502, KDLoss: 0.4125, 
2022-07-24 01:31:07 - train: epoch 0089, iter [00800, 05004], lr: 0.001000, loss: 1.8968, stu_CELoss: 1.3974, KDLoss: 0.4993, 
2022-07-24 01:31:40 - train: epoch 0089, iter [00900, 05004], lr: 0.001000, loss: 1.4064, stu_CELoss: 1.0353, KDLoss: 0.3711, 
2022-07-24 01:32:11 - train: epoch 0089, iter [01000, 05004], lr: 0.001000, loss: 1.6790, stu_CELoss: 1.2610, KDLoss: 0.4180, 
2022-07-24 01:32:44 - train: epoch 0089, iter [01100, 05004], lr: 0.001000, loss: 1.4922, stu_CELoss: 1.1218, KDLoss: 0.3704, 
2022-07-24 01:33:17 - train: epoch 0089, iter [01200, 05004], lr: 0.001000, loss: 1.6685, stu_CELoss: 1.3023, KDLoss: 0.3662, 
2022-07-24 01:33:49 - train: epoch 0089, iter [01300, 05004], lr: 0.001000, loss: 1.6825, stu_CELoss: 1.2676, KDLoss: 0.4150, 
2022-07-24 01:34:22 - train: epoch 0089, iter [01400, 05004], lr: 0.001000, loss: 1.9018, stu_CELoss: 1.4711, KDLoss: 0.4307, 
2022-07-24 01:34:55 - train: epoch 0089, iter [01500, 05004], lr: 0.001000, loss: 1.5342, stu_CELoss: 1.1628, KDLoss: 0.3714, 
2022-07-24 01:35:28 - train: epoch 0089, iter [01600, 05004], lr: 0.001000, loss: 1.4963, stu_CELoss: 1.0765, KDLoss: 0.4198, 
2022-07-24 01:36:01 - train: epoch 0089, iter [01700, 05004], lr: 0.001000, loss: 1.8767, stu_CELoss: 1.4378, KDLoss: 0.4390, 
2022-07-24 01:36:33 - train: epoch 0089, iter [01800, 05004], lr: 0.001000, loss: 1.6999, stu_CELoss: 1.2638, KDLoss: 0.4361, 
2022-07-24 01:37:06 - train: epoch 0089, iter [01900, 05004], lr: 0.001000, loss: 1.4178, stu_CELoss: 1.0299, KDLoss: 0.3880, 
2022-07-24 01:37:40 - train: epoch 0089, iter [02000, 05004], lr: 0.001000, loss: 1.5037, stu_CELoss: 1.1234, KDLoss: 0.3803, 
2022-07-24 01:38:11 - train: epoch 0089, iter [02100, 05004], lr: 0.001000, loss: 1.6510, stu_CELoss: 1.2262, KDLoss: 0.4248, 
2022-07-24 01:38:45 - train: epoch 0089, iter [02200, 05004], lr: 0.001000, loss: 1.8468, stu_CELoss: 1.3577, KDLoss: 0.4891, 
2022-07-24 01:39:17 - train: epoch 0089, iter [02300, 05004], lr: 0.001000, loss: 1.5094, stu_CELoss: 1.1279, KDLoss: 0.3815, 
2022-07-24 01:39:51 - train: epoch 0089, iter [02400, 05004], lr: 0.001000, loss: 1.8153, stu_CELoss: 1.3555, KDLoss: 0.4599, 
2022-07-24 01:40:23 - train: epoch 0089, iter [02500, 05004], lr: 0.001000, loss: 1.8267, stu_CELoss: 1.3661, KDLoss: 0.4607, 
2022-07-24 01:40:56 - train: epoch 0089, iter [02600, 05004], lr: 0.001000, loss: 1.4447, stu_CELoss: 1.0691, KDLoss: 0.3757, 
2022-07-24 01:41:28 - train: epoch 0089, iter [02700, 05004], lr: 0.001000, loss: 1.5974, stu_CELoss: 1.2065, KDLoss: 0.3909, 
2022-07-24 01:42:01 - train: epoch 0089, iter [02800, 05004], lr: 0.001000, loss: 1.8170, stu_CELoss: 1.3872, KDLoss: 0.4298, 
2022-07-24 01:42:33 - train: epoch 0089, iter [02900, 05004], lr: 0.001000, loss: 1.5892, stu_CELoss: 1.1953, KDLoss: 0.3939, 
2022-07-24 01:43:06 - train: epoch 0089, iter [03000, 05004], lr: 0.001000, loss: 1.6923, stu_CELoss: 1.3365, KDLoss: 0.3558, 
2022-07-24 01:43:38 - train: epoch 0089, iter [03100, 05004], lr: 0.001000, loss: 1.6084, stu_CELoss: 1.2504, KDLoss: 0.3580, 
2022-07-24 01:44:11 - train: epoch 0089, iter [03200, 05004], lr: 0.001000, loss: 1.8467, stu_CELoss: 1.3795, KDLoss: 0.4672, 
2022-07-24 01:44:44 - train: epoch 0089, iter [03300, 05004], lr: 0.001000, loss: 1.8033, stu_CELoss: 1.3242, KDLoss: 0.4791, 
2022-07-24 01:45:17 - train: epoch 0089, iter [03400, 05004], lr: 0.001000, loss: 1.6753, stu_CELoss: 1.2923, KDLoss: 0.3830, 
2022-07-24 01:45:50 - train: epoch 0089, iter [03500, 05004], lr: 0.001000, loss: 1.3044, stu_CELoss: 0.9726, KDLoss: 0.3317, 
2022-07-24 01:46:23 - train: epoch 0089, iter [03600, 05004], lr: 0.001000, loss: 1.5617, stu_CELoss: 1.1464, KDLoss: 0.4153, 
2022-07-24 01:46:55 - train: epoch 0089, iter [03700, 05004], lr: 0.001000, loss: 1.7490, stu_CELoss: 1.3532, KDLoss: 0.3958, 
2022-07-24 01:47:28 - train: epoch 0089, iter [03800, 05004], lr: 0.001000, loss: 1.5250, stu_CELoss: 1.1608, KDLoss: 0.3641, 
2022-07-24 01:48:02 - train: epoch 0089, iter [03900, 05004], lr: 0.001000, loss: 1.6165, stu_CELoss: 1.2087, KDLoss: 0.4078, 
2022-07-24 01:48:34 - train: epoch 0089, iter [04000, 05004], lr: 0.001000, loss: 1.5128, stu_CELoss: 1.1158, KDLoss: 0.3970, 
2022-07-24 01:49:07 - train: epoch 0089, iter [04100, 05004], lr: 0.001000, loss: 1.5527, stu_CELoss: 1.1429, KDLoss: 0.4098, 
2022-07-24 01:49:40 - train: epoch 0089, iter [04200, 05004], lr: 0.001000, loss: 1.6999, stu_CELoss: 1.2269, KDLoss: 0.4730, 
2022-07-24 01:50:12 - train: epoch 0089, iter [04300, 05004], lr: 0.001000, loss: 1.6589, stu_CELoss: 1.2386, KDLoss: 0.4203, 
2022-07-24 01:50:45 - train: epoch 0089, iter [04400, 05004], lr: 0.001000, loss: 1.8957, stu_CELoss: 1.4401, KDLoss: 0.4556, 
2022-07-24 01:51:17 - train: epoch 0089, iter [04500, 05004], lr: 0.001000, loss: 1.4251, stu_CELoss: 1.0511, KDLoss: 0.3740, 
2022-07-24 01:51:50 - train: epoch 0089, iter [04600, 05004], lr: 0.001000, loss: 1.5268, stu_CELoss: 1.1580, KDLoss: 0.3688, 
2022-07-24 01:52:23 - train: epoch 0089, iter [04700, 05004], lr: 0.001000, loss: 1.7346, stu_CELoss: 1.3281, KDLoss: 0.4065, 
2022-07-24 01:52:56 - train: epoch 0089, iter [04800, 05004], lr: 0.001000, loss: 1.6612, stu_CELoss: 1.2457, KDLoss: 0.4154, 
2022-07-24 01:53:29 - train: epoch 0089, iter [04900, 05004], lr: 0.001000, loss: 1.6266, stu_CELoss: 1.2114, KDLoss: 0.4152, 
2022-07-24 01:54:00 - train: epoch 0089, iter [05000, 05004], lr: 0.001000, loss: 1.2637, stu_CELoss: 0.9585, KDLoss: 0.3053, 
2022-07-24 01:54:01 - train: epoch 089, train_loss: 1.6263
2022-07-24 01:56:27 - eval: epoch: 089, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.460%, stu_acc5: 90.176%, stu_test_loss: 1.1510
2022-07-24 01:56:27 - until epoch: 089, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-24 01:56:27 - epoch 090 lr: 0.001000
2022-07-24 01:57:05 - train: epoch 0090, iter [00100, 05004], lr: 0.001000, loss: 1.6886, stu_CELoss: 1.2835, KDLoss: 0.4051, 
2022-07-24 01:57:39 - train: epoch 0090, iter [00200, 05004], lr: 0.001000, loss: 1.6799, stu_CELoss: 1.2729, KDLoss: 0.4070, 
2022-07-24 01:58:11 - train: epoch 0090, iter [00300, 05004], lr: 0.001000, loss: 1.5243, stu_CELoss: 1.1598, KDLoss: 0.3645, 
2022-07-24 01:58:44 - train: epoch 0090, iter [00400, 05004], lr: 0.001000, loss: 1.5430, stu_CELoss: 1.1569, KDLoss: 0.3861, 
2022-07-24 01:59:16 - train: epoch 0090, iter [00500, 05004], lr: 0.001000, loss: 1.6772, stu_CELoss: 1.2567, KDLoss: 0.4205, 
2022-07-24 01:59:51 - train: epoch 0090, iter [00600, 05004], lr: 0.001000, loss: 1.8408, stu_CELoss: 1.4117, KDLoss: 0.4291, 
2022-07-24 02:00:23 - train: epoch 0090, iter [00700, 05004], lr: 0.001000, loss: 1.7221, stu_CELoss: 1.2884, KDLoss: 0.4337, 
2022-07-24 02:00:56 - train: epoch 0090, iter [00800, 05004], lr: 0.001000, loss: 1.6398, stu_CELoss: 1.2345, KDLoss: 0.4052, 
2022-07-24 02:01:29 - train: epoch 0090, iter [00900, 05004], lr: 0.001000, loss: 1.5924, stu_CELoss: 1.1923, KDLoss: 0.4001, 
2022-07-24 02:02:01 - train: epoch 0090, iter [01000, 05004], lr: 0.001000, loss: 1.4928, stu_CELoss: 1.1322, KDLoss: 0.3606, 
2022-07-24 02:02:35 - train: epoch 0090, iter [01100, 05004], lr: 0.001000, loss: 1.6146, stu_CELoss: 1.2204, KDLoss: 0.3942, 
2022-07-24 02:03:08 - train: epoch 0090, iter [01200, 05004], lr: 0.001000, loss: 1.4998, stu_CELoss: 1.1178, KDLoss: 0.3820, 
2022-07-24 02:03:41 - train: epoch 0090, iter [01300, 05004], lr: 0.001000, loss: 1.6899, stu_CELoss: 1.2585, KDLoss: 0.4314, 
2022-07-24 02:04:13 - train: epoch 0090, iter [01400, 05004], lr: 0.001000, loss: 1.5318, stu_CELoss: 1.1656, KDLoss: 0.3662, 
2022-07-24 02:04:47 - train: epoch 0090, iter [01500, 05004], lr: 0.001000, loss: 1.9464, stu_CELoss: 1.4907, KDLoss: 0.4557, 
2022-07-24 02:05:20 - train: epoch 0090, iter [01600, 05004], lr: 0.001000, loss: 1.7658, stu_CELoss: 1.3085, KDLoss: 0.4574, 
2022-07-24 02:05:52 - train: epoch 0090, iter [01700, 05004], lr: 0.001000, loss: 1.3978, stu_CELoss: 1.0458, KDLoss: 0.3519, 
2022-07-24 02:06:26 - train: epoch 0090, iter [01800, 05004], lr: 0.001000, loss: 1.4962, stu_CELoss: 1.1203, KDLoss: 0.3758, 
2022-07-24 02:06:58 - train: epoch 0090, iter [01900, 05004], lr: 0.001000, loss: 1.5834, stu_CELoss: 1.2181, KDLoss: 0.3653, 
2022-07-24 02:07:31 - train: epoch 0090, iter [02000, 05004], lr: 0.001000, loss: 1.6702, stu_CELoss: 1.2693, KDLoss: 0.4009, 
2022-07-24 02:08:04 - train: epoch 0090, iter [02100, 05004], lr: 0.001000, loss: 1.6963, stu_CELoss: 1.3173, KDLoss: 0.3790, 
2022-07-24 02:08:38 - train: epoch 0090, iter [02200, 05004], lr: 0.001000, loss: 1.6700, stu_CELoss: 1.2481, KDLoss: 0.4219, 
2022-07-24 02:09:10 - train: epoch 0090, iter [02300, 05004], lr: 0.001000, loss: 1.6426, stu_CELoss: 1.2617, KDLoss: 0.3809, 
2022-07-24 02:09:44 - train: epoch 0090, iter [02400, 05004], lr: 0.001000, loss: 1.7735, stu_CELoss: 1.3533, KDLoss: 0.4202, 
2022-07-24 02:10:17 - train: epoch 0090, iter [02500, 05004], lr: 0.001000, loss: 1.6167, stu_CELoss: 1.2007, KDLoss: 0.4160, 
2022-07-24 02:10:50 - train: epoch 0090, iter [02600, 05004], lr: 0.001000, loss: 1.5178, stu_CELoss: 1.1320, KDLoss: 0.3859, 
2022-07-24 02:11:22 - train: epoch 0090, iter [02700, 05004], lr: 0.001000, loss: 1.6951, stu_CELoss: 1.2722, KDLoss: 0.4229, 
2022-07-24 02:11:56 - train: epoch 0090, iter [02800, 05004], lr: 0.001000, loss: 1.6236, stu_CELoss: 1.2517, KDLoss: 0.3720, 
2022-07-24 02:12:29 - train: epoch 0090, iter [02900, 05004], lr: 0.001000, loss: 1.7789, stu_CELoss: 1.3597, KDLoss: 0.4192, 
2022-07-24 02:13:03 - train: epoch 0090, iter [03000, 05004], lr: 0.001000, loss: 1.6921, stu_CELoss: 1.2534, KDLoss: 0.4388, 
2022-07-24 02:13:36 - train: epoch 0090, iter [03100, 05004], lr: 0.001000, loss: 1.4512, stu_CELoss: 1.0445, KDLoss: 0.4066, 
2022-07-24 02:14:09 - train: epoch 0090, iter [03200, 05004], lr: 0.001000, loss: 1.5722, stu_CELoss: 1.1432, KDLoss: 0.4290, 
2022-07-24 02:14:41 - train: epoch 0090, iter [03300, 05004], lr: 0.001000, loss: 1.8007, stu_CELoss: 1.3724, KDLoss: 0.4284, 
2022-07-24 02:15:14 - train: epoch 0090, iter [03400, 05004], lr: 0.001000, loss: 1.6666, stu_CELoss: 1.2576, KDLoss: 0.4090, 
2022-07-24 02:15:47 - train: epoch 0090, iter [03500, 05004], lr: 0.001000, loss: 1.4277, stu_CELoss: 1.0707, KDLoss: 0.3570, 
2022-07-24 02:16:20 - train: epoch 0090, iter [03600, 05004], lr: 0.001000, loss: 1.4703, stu_CELoss: 1.1072, KDLoss: 0.3631, 
2022-07-24 02:16:54 - train: epoch 0090, iter [03700, 05004], lr: 0.001000, loss: 1.6627, stu_CELoss: 1.2449, KDLoss: 0.4178, 
2022-07-24 02:17:27 - train: epoch 0090, iter [03800, 05004], lr: 0.001000, loss: 1.4631, stu_CELoss: 1.0806, KDLoss: 0.3825, 
2022-07-24 02:18:00 - train: epoch 0090, iter [03900, 05004], lr: 0.001000, loss: 1.4817, stu_CELoss: 1.1136, KDLoss: 0.3681, 
2022-07-24 02:18:34 - train: epoch 0090, iter [04000, 05004], lr: 0.001000, loss: 1.4963, stu_CELoss: 1.1388, KDLoss: 0.3575, 
2022-07-24 02:19:06 - train: epoch 0090, iter [04100, 05004], lr: 0.001000, loss: 1.7893, stu_CELoss: 1.3643, KDLoss: 0.4250, 
2022-07-24 02:19:39 - train: epoch 0090, iter [04200, 05004], lr: 0.001000, loss: 1.9524, stu_CELoss: 1.4202, KDLoss: 0.5322, 
2022-07-24 02:20:12 - train: epoch 0090, iter [04300, 05004], lr: 0.001000, loss: 1.5480, stu_CELoss: 1.1309, KDLoss: 0.4172, 
2022-07-24 02:20:46 - train: epoch 0090, iter [04400, 05004], lr: 0.001000, loss: 1.5797, stu_CELoss: 1.2064, KDLoss: 0.3733, 
2022-07-24 02:21:18 - train: epoch 0090, iter [04500, 05004], lr: 0.001000, loss: 1.5517, stu_CELoss: 1.1611, KDLoss: 0.3906, 
2022-07-24 02:21:51 - train: epoch 0090, iter [04600, 05004], lr: 0.001000, loss: 1.4598, stu_CELoss: 1.0713, KDLoss: 0.3885, 
2022-07-24 02:22:24 - train: epoch 0090, iter [04700, 05004], lr: 0.001000, loss: 1.4805, stu_CELoss: 1.1422, KDLoss: 0.3384, 
2022-07-24 02:22:56 - train: epoch 0090, iter [04800, 05004], lr: 0.001000, loss: 1.8490, stu_CELoss: 1.3856, KDLoss: 0.4634, 
2022-07-24 02:23:30 - train: epoch 0090, iter [04900, 05004], lr: 0.001000, loss: 1.4223, stu_CELoss: 1.0472, KDLoss: 0.3751, 
2022-07-24 02:24:02 - train: epoch 0090, iter [05000, 05004], lr: 0.001000, loss: 1.3972, stu_CELoss: 1.0594, KDLoss: 0.3378, 
2022-07-24 02:24:03 - train: epoch 090, train_loss: 1.6232
2022-07-24 02:26:28 - eval: epoch: 090, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.602%, stu_acc5: 90.316%, stu_test_loss: 1.1450
2022-07-24 02:26:29 - until epoch: 090, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-24 02:26:29 - epoch 091 lr: 0.000100
2022-07-24 02:27:07 - train: epoch 0091, iter [00100, 05004], lr: 0.000100, loss: 1.4274, stu_CELoss: 1.0595, KDLoss: 0.3679, 
2022-07-24 02:27:40 - train: epoch 0091, iter [00200, 05004], lr: 0.000100, loss: 1.7055, stu_CELoss: 1.3223, KDLoss: 0.3832, 
2022-07-24 02:28:14 - train: epoch 0091, iter [00300, 05004], lr: 0.000100, loss: 1.5317, stu_CELoss: 1.1745, KDLoss: 0.3571, 
2022-07-24 02:28:46 - train: epoch 0091, iter [00400, 05004], lr: 0.000100, loss: 1.6760, stu_CELoss: 1.1934, KDLoss: 0.4826, 
2022-07-24 02:29:20 - train: epoch 0091, iter [00500, 05004], lr: 0.000100, loss: 1.7802, stu_CELoss: 1.3138, KDLoss: 0.4664, 
