2022-07-20 19:16:46 - epoch 009 lr: 0.000010
2022-07-20 19:17:26 - train: epoch 0009, iter [00100, 14658], lr: 0.000010, total_loss: 0.4143, cls_loss: 0.2449, reg_loss: 0.1695, 
2022-07-21 01:13:49 - train: epoch 0012, iter [07900, 14658], lr: 0.000010, total_loss: 0.2934, cls_loss: 0.1646, reg_loss: 0.1288, 
2022-07-21 01:14:29 - train: epoch 0012, iter [08000, 14658], lr: 0.000010, total_loss: 0.4326, cls_loss: 0.2504, reg_loss: 0.1821, 
2022-07-21 01:15:07 - train: epoch 0012, iter [08100, 14658], lr: 0.000010, total_loss: 0.4278, cls_loss: 0.2496, reg_loss: 0.1781, 
2022-07-21 01:15:46 - train: epoch 0012, iter [08200, 14658], lr: 0.000010, total_loss: 0.4066, cls_loss: 0.2340, reg_loss: 0.1726, 
2022-07-21 01:16:25 - train: epoch 0012, iter [08300, 14658], lr: 0.000010, total_loss: 0.3259, cls_loss: 0.1941, reg_loss: 0.1318, 
2022-07-21 01:17:04 - train: epoch 0012, iter [08400, 14658], lr: 0.000010, total_loss: 0.3022, cls_loss: 0.1552, reg_loss: 0.1470, 
2022-07-21 01:17:44 - train: epoch 0012, iter [08500, 14658], lr: 0.000010, total_loss: 0.3321, cls_loss: 0.1955, reg_loss: 0.1366, 
2022-07-21 01:18:20 - train: epoch 0012, iter [08600, 14658], lr: 0.000010, total_loss: 0.3669, cls_loss: 0.2300, reg_loss: 0.1369, 
2022-07-21 01:19:00 - train: epoch 0012, iter [08700, 14658], lr: 0.000010, total_loss: 0.2601, cls_loss: 0.1455, reg_loss: 0.1146, 
2022-07-21 01:19:36 - train: epoch 0012, iter [08800, 14658], lr: 0.000010, total_loss: 0.4374, cls_loss: 0.2296, reg_loss: 0.2078, 
2022-07-21 01:20:17 - train: epoch 0012, iter [08900, 14658], lr: 0.000010, total_loss: 0.3900, cls_loss: 0.2291, reg_loss: 0.1608, 
2022-07-21 01:20:55 - train: epoch 0012, iter [09000, 14658], lr: 0.000010, total_loss: 0.3894, cls_loss: 0.2335, reg_loss: 0.1559, 
2022-07-21 01:21:34 - train: epoch 0012, iter [09100, 14658], lr: 0.000010, total_loss: 0.3549, cls_loss: 0.1962, reg_loss: 0.1587, 
2022-07-21 01:22:13 - train: epoch 0012, iter [09200, 14658], lr: 0.000010, total_loss: 0.4053, cls_loss: 0.2266, reg_loss: 0.1787, 
2022-07-21 01:22:50 - train: epoch 0012, iter [09300, 14658], lr: 0.000010, total_loss: 0.3569, cls_loss: 0.2111, reg_loss: 0.1458, 
2022-07-21 01:23:31 - train: epoch 0012, iter [09400, 14658], lr: 0.000010, total_loss: 0.3569, cls_loss: 0.1871, reg_loss: 0.1698, 
2022-07-21 01:24:07 - train: epoch 0012, iter [09500, 14658], lr: 0.000010, total_loss: 0.3289, cls_loss: 0.1706, reg_loss: 0.1583, 
2022-07-21 01:24:45 - train: epoch 0012, iter [09600, 14658], lr: 0.000010, total_loss: 0.3361, cls_loss: 0.1859, reg_loss: 0.1502, 
2022-07-21 01:25:24 - train: epoch 0012, iter [09700, 14658], lr: 0.000010, total_loss: 0.3951, cls_loss: 0.2159, reg_loss: 0.1792, 
2022-07-21 01:26:02 - train: epoch 0012, iter [09800, 14658], lr: 0.000010, total_loss: 0.2759, cls_loss: 0.1445, reg_loss: 0.1314, 
2022-07-21 01:26:43 - train: epoch 0012, iter [09900, 14658], lr: 0.000010, total_loss: 0.4470, cls_loss: 0.2393, reg_loss: 0.2077, 
2022-07-21 01:27:20 - train: epoch 0012, iter [10000, 14658], lr: 0.000010, total_loss: 0.2850, cls_loss: 0.1430, reg_loss: 0.1421, 
2022-07-21 01:28:01 - train: epoch 0012, iter [10100, 14658], lr: 0.000010, total_loss: 0.3414, cls_loss: 0.1923, reg_loss: 0.1491, 
2022-07-21 01:28:38 - train: epoch 0012, iter [10200, 14658], lr: 0.000010, total_loss: 0.4142, cls_loss: 0.2537, reg_loss: 0.1605, 
2022-07-21 01:29:18 - train: epoch 0012, iter [10300, 14658], lr: 0.000010, total_loss: 0.4989, cls_loss: 0.2948, reg_loss: 0.2041, 
2022-07-21 01:29:56 - train: epoch 0012, iter [10400, 14658], lr: 0.000010, total_loss: 0.4938, cls_loss: 0.2880, reg_loss: 0.2057, 
2022-07-21 01:30:35 - train: epoch 0012, iter [10500, 14658], lr: 0.000010, total_loss: 0.3055, cls_loss: 0.1568, reg_loss: 0.1488, 
2022-07-21 01:31:16 - train: epoch 0012, iter [10600, 14658], lr: 0.000010, total_loss: 0.4127, cls_loss: 0.2462, reg_loss: 0.1664, 
2022-07-21 01:31:50 - train: epoch 0012, iter [10700, 14658], lr: 0.000010, total_loss: 0.3522, cls_loss: 0.1855, reg_loss: 0.1667, 
2022-07-21 01:32:30 - train: epoch 0012, iter [10800, 14658], lr: 0.000010, total_loss: 0.4408, cls_loss: 0.2562, reg_loss: 0.1846, 
2022-07-21 01:33:07 - train: epoch 0012, iter [10900, 14658], lr: 0.000010, total_loss: 0.3617, cls_loss: 0.2107, reg_loss: 0.1510, 
2022-07-21 01:33:48 - train: epoch 0012, iter [11000, 14658], lr: 0.000010, total_loss: 0.4648, cls_loss: 0.2772, reg_loss: 0.1876, 
2022-07-21 01:34:27 - train: epoch 0012, iter [11100, 14658], lr: 0.000010, total_loss: 0.5198, cls_loss: 0.3516, reg_loss: 0.1683, 
2022-07-21 01:35:05 - train: epoch 0012, iter [11200, 14658], lr: 0.000010, total_loss: 0.5220, cls_loss: 0.3196, reg_loss: 0.2024, 
2022-07-21 01:35:46 - train: epoch 0012, iter [11300, 14658], lr: 0.000010, total_loss: 0.4390, cls_loss: 0.2499, reg_loss: 0.1892, 
2022-07-21 01:36:22 - train: epoch 0012, iter [11400, 14658], lr: 0.000010, total_loss: 0.4637, cls_loss: 0.2978, reg_loss: 0.1659, 
2022-07-21 01:37:02 - train: epoch 0012, iter [11500, 14658], lr: 0.000010, total_loss: 0.4248, cls_loss: 0.2299, reg_loss: 0.1949, 
2022-07-21 01:37:41 - train: epoch 0012, iter [11600, 14658], lr: 0.000010, total_loss: 0.2721, cls_loss: 0.1364, reg_loss: 0.1357, 
2022-07-21 01:38:20 - train: epoch 0012, iter [11700, 14658], lr: 0.000010, total_loss: 0.3206, cls_loss: 0.1883, reg_loss: 0.1322, 
2022-07-21 01:38:58 - train: epoch 0012, iter [11800, 14658], lr: 0.000010, total_loss: 0.3931, cls_loss: 0.2179, reg_loss: 0.1752, 
2022-07-21 01:39:36 - train: epoch 0012, iter [11900, 14658], lr: 0.000010, total_loss: 0.3413, cls_loss: 0.1876, reg_loss: 0.1537, 
2022-07-21 01:40:17 - train: epoch 0012, iter [12000, 14658], lr: 0.000010, total_loss: 0.3936, cls_loss: 0.2266, reg_loss: 0.1670, 
2022-07-21 01:40:54 - train: epoch 0012, iter [12100, 14658], lr: 0.000010, total_loss: 0.3633, cls_loss: 0.1822, reg_loss: 0.1810, 
2022-07-21 01:41:35 - train: epoch 0012, iter [12200, 14658], lr: 0.000010, total_loss: 0.3567, cls_loss: 0.1937, reg_loss: 0.1630, 
2022-07-21 01:42:14 - train: epoch 0012, iter [12300, 14658], lr: 0.000010, total_loss: 0.3263, cls_loss: 0.1801, reg_loss: 0.1462, 
2022-07-21 01:42:53 - train: epoch 0012, iter [12400, 14658], lr: 0.000010, total_loss: 0.2743, cls_loss: 0.1465, reg_loss: 0.1278, 
2022-07-21 01:43:31 - train: epoch 0012, iter [12500, 14658], lr: 0.000010, total_loss: 0.3713, cls_loss: 0.2058, reg_loss: 0.1654, 
2022-07-21 01:44:10 - train: epoch 0012, iter [12600, 14658], lr: 0.000010, total_loss: 0.4437, cls_loss: 0.2768, reg_loss: 0.1669, 
2022-07-21 01:44:51 - train: epoch 0012, iter [12700, 14658], lr: 0.000010, total_loss: 0.3787, cls_loss: 0.2379, reg_loss: 0.1408, 
2022-07-21 01:45:28 - train: epoch 0012, iter [12800, 14658], lr: 0.000010, total_loss: 0.3154, cls_loss: 0.1674, reg_loss: 0.1479, 
2022-07-21 01:46:09 - train: epoch 0012, iter [12900, 14658], lr: 0.000010, total_loss: 0.3691, cls_loss: 0.2215, reg_loss: 0.1476, 
2022-07-21 01:46:45 - train: epoch 0012, iter [13000, 14658], lr: 0.000010, total_loss: 0.4398, cls_loss: 0.2415, reg_loss: 0.1982, 
2022-07-21 01:47:26 - train: epoch 0012, iter [13100, 14658], lr: 0.000010, total_loss: 0.5916, cls_loss: 0.3402, reg_loss: 0.2514, 
2022-07-21 01:48:04 - train: epoch 0012, iter [13200, 14658], lr: 0.000010, total_loss: 0.3224, cls_loss: 0.1720, reg_loss: 0.1504, 
2022-07-21 01:48:43 - train: epoch 0012, iter [13300, 14658], lr: 0.000010, total_loss: 0.3056, cls_loss: 0.1628, reg_loss: 0.1428, 
2022-07-21 01:49:23 - train: epoch 0012, iter [13400, 14658], lr: 0.000010, total_loss: 0.4869, cls_loss: 0.2800, reg_loss: 0.2068, 
2022-07-21 01:50:02 - train: epoch 0012, iter [13500, 14658], lr: 0.000010, total_loss: 0.4243, cls_loss: 0.2701, reg_loss: 0.1542, 
2022-07-21 01:50:43 - train: epoch 0012, iter [13600, 14658], lr: 0.000010, total_loss: 0.4144, cls_loss: 0.2270, reg_loss: 0.1874, 
2022-07-21 01:51:20 - train: epoch 0012, iter [13700, 14658], lr: 0.000010, total_loss: 0.4625, cls_loss: 0.2685, reg_loss: 0.1940, 
2022-07-21 01:52:00 - train: epoch 0012, iter [13800, 14658], lr: 0.000010, total_loss: 0.4595, cls_loss: 0.2675, reg_loss: 0.1920, 
2022-07-21 01:52:38 - train: epoch 0012, iter [13900, 14658], lr: 0.000010, total_loss: 0.3991, cls_loss: 0.2370, reg_loss: 0.1621, 
2022-07-21 01:53:17 - train: epoch 0012, iter [14000, 14658], lr: 0.000010, total_loss: 0.2762, cls_loss: 0.1466, reg_loss: 0.1295, 
2022-07-21 01:53:57 - train: epoch 0012, iter [14100, 14658], lr: 0.000010, total_loss: 0.3843, cls_loss: 0.2278, reg_loss: 0.1564, 
2022-07-21 01:54:35 - train: epoch 0012, iter [14200, 14658], lr: 0.000010, total_loss: 0.4179, cls_loss: 0.2398, reg_loss: 0.1780, 
2022-07-21 01:55:15 - train: epoch 0012, iter [14300, 14658], lr: 0.000010, total_loss: 0.4615, cls_loss: 0.2682, reg_loss: 0.1932, 
2022-07-21 01:55:51 - train: epoch 0012, iter [14400, 14658], lr: 0.000010, total_loss: 0.3420, cls_loss: 0.1932, reg_loss: 0.1488, 
2022-07-21 01:56:32 - train: epoch 0012, iter [14500, 14658], lr: 0.000010, total_loss: 0.3893, cls_loss: 0.1971, reg_loss: 0.1922, 
2022-07-21 01:57:11 - train: epoch 0012, iter [14600, 14658], lr: 0.000010, total_loss: 0.2869, cls_loss: 0.1552, reg_loss: 0.1317, 
2022-07-21 01:57:32 - train: epoch 012, train_loss: 0.3846
2022-07-21 02:11:59 - eval: epoch: 012
test_loss: 0.0000
per_image_load_time: 6.264ms
per_image_inference_time: 160.177ms
IoU=0.50:0.95,area=all,maxDets=100,mAP: 35.07690171172677
IoU=0.50,area=all,maxDets=100,mAP: 52.15411675598497
IoU=0.75,area=all,maxDets=100,mAP: 37.68840580213135
IoU=0.50:0.95,area=small,maxDets=100,mAP: 18.78129001758426
IoU=0.50:0.95,area=medium,maxDets=100,mAP: 39.022619648707796
IoU=0.50:0.95,area=large,maxDets=100,mAP: 45.307894319319324
IoU=0.50:0.95,area=all,maxDets=1,mAR: 29.16693472307341
IoU=0.50:0.95,area=all,maxDets=10,mAR: 44.60705544913501
IoU=0.50:0.95,area=all,maxDets=100,mAR: 46.35378550043776
IoU=0.50:0.95,area=small,maxDets=100,mAR: 25.897382320699496
IoU=0.50:0.95,area=medium,maxDets=100,mAR: 50.87346209809307
IoU=0.50:0.95,area=large,maxDets=100,mAR: 59.59439663457597

2022-07-21 02:12:00 - until epoch: 012, best_metric: 35.077%
2022-07-21 02:12:00 - epoch 013 lr: 0.000001
2022-07-21 02:13:33 - train: epoch 0013, iter [00100, 14658], lr: 0.000001, total_loss: 0.3886, cls_loss: 0.2336, reg_loss: 0.1550, 
2022-07-21 02:14:11 - train: epoch 0013, iter [00200, 14658], lr: 0.000001, total_loss: 0.3597, cls_loss: 0.2057, reg_loss: 0.1540, 
2022-07-21 02:14:50 - train: epoch 0013, iter [00300, 14658], lr: 0.000001, total_loss: 0.3942, cls_loss: 0.2463, reg_loss: 0.1479, 
2022-07-21 02:15:27 - train: epoch 0013, iter [00400, 14658], lr: 0.000001, total_loss: 0.4233, cls_loss: 0.2511, reg_loss: 0.1722, 
2022-07-21 02:16:08 - train: epoch 0013, iter [00500, 14658], lr: 0.000001, total_loss: 0.3904, cls_loss: 0.2127, reg_loss: 0.1777, 
2022-07-21 02:16:44 - train: epoch 0013, iter [00600, 14658], lr: 0.000001, total_loss: 0.4234, cls_loss: 0.2357, reg_loss: 0.1876, 
2022-07-21 02:17:23 - train: epoch 0013, iter [00700, 14658], lr: 0.000001, total_loss: 0.3722, cls_loss: 0.2274, reg_loss: 0.1448, 
2022-07-21 02:18:03 - train: epoch 0013, iter [00800, 14658], lr: 0.000001, total_loss: 0.3576, cls_loss: 0.1871, reg_loss: 0.1705, 
2022-07-21 02:18:38 - train: epoch 0013, iter [00900, 14658], lr: 0.000001, total_loss: 0.4022, cls_loss: 0.2216, reg_loss: 0.1807, 
2022-07-21 02:19:17 - train: epoch 0013, iter [01000, 14658], lr: 0.000001, total_loss: 0.4072, cls_loss: 0.2354, reg_loss: 0.1718, 
2022-07-21 02:19:55 - train: epoch 0013, iter [01100, 14658], lr: 0.000001, total_loss: 0.3210, cls_loss: 0.1975, reg_loss: 0.1235, 
2022-07-21 02:20:34 - train: epoch 0013, iter [01200, 14658], lr: 0.000001, total_loss: 0.3636, cls_loss: 0.1961, reg_loss: 0.1675, 
2022-07-21 02:21:10 - train: epoch 0013, iter [01300, 14658], lr: 0.000001, total_loss: 0.3104, cls_loss: 0.1729, reg_loss: 0.1375, 
2022-07-21 02:21:49 - train: epoch 0013, iter [01400, 14658], lr: 0.000001, total_loss: 0.2862, cls_loss: 0.1487, reg_loss: 0.1376, 
2022-07-21 02:22:27 - train: epoch 0013, iter [01500, 14658], lr: 0.000001, total_loss: 0.3116, cls_loss: 0.1851, reg_loss: 0.1266, 
2022-07-21 02:23:07 - train: epoch 0013, iter [01600, 14658], lr: 0.000001, total_loss: 0.4319, cls_loss: 0.2288, reg_loss: 0.2031, 
2022-07-21 02:23:45 - train: epoch 0013, iter [01700, 14658], lr: 0.000001, total_loss: 0.3678, cls_loss: 0.2228, reg_loss: 0.1450, 
2022-07-21 02:24:23 - train: epoch 0013, iter [01800, 14658], lr: 0.000001, total_loss: 0.4297, cls_loss: 0.2272, reg_loss: 0.2026, 
2022-07-21 02:25:03 - train: epoch 0013, iter [01900, 14658], lr: 0.000001, total_loss: 0.3155, cls_loss: 0.1599, reg_loss: 0.1556, 
2022-07-21 02:25:39 - train: epoch 0013, iter [02000, 14658], lr: 0.000001, total_loss: 0.3246, cls_loss: 0.1598, reg_loss: 0.1648, 
2022-07-21 02:26:20 - train: epoch 0013, iter [02100, 14658], lr: 0.000001, total_loss: 0.3855, cls_loss: 0.1982, reg_loss: 0.1873, 
2022-07-21 02:26:55 - train: epoch 0013, iter [02200, 14658], lr: 0.000001, total_loss: 0.3927, cls_loss: 0.2367, reg_loss: 0.1559, 
2022-07-21 02:27:35 - train: epoch 0013, iter [02300, 14658], lr: 0.000001, total_loss: 0.2589, cls_loss: 0.1262, reg_loss: 0.1327, 
2022-07-21 02:28:13 - train: epoch 0013, iter [02400, 14658], lr: 0.000001, total_loss: 0.3405, cls_loss: 0.2001, reg_loss: 0.1404, 
2022-07-21 02:28:51 - train: epoch 0013, iter [02500, 14658], lr: 0.000001, total_loss: 0.3963, cls_loss: 0.2339, reg_loss: 0.1624, 
2022-07-21 02:29:29 - train: epoch 0013, iter [02600, 14658], lr: 0.000001, total_loss: 0.3804, cls_loss: 0.2057, reg_loss: 0.1747, 
2022-07-21 02:30:07 - train: epoch 0013, iter [02700, 14658], lr: 0.000001, total_loss: 0.3910, cls_loss: 0.2147, reg_loss: 0.1762, 
2022-07-21 02:30:47 - train: epoch 0013, iter [02800, 14658], lr: 0.000001, total_loss: 0.3060, cls_loss: 0.1697, reg_loss: 0.1363, 
2022-07-21 02:31:25 - train: epoch 0013, iter [02900, 14658], lr: 0.000001, total_loss: 0.3741, cls_loss: 0.1953, reg_loss: 0.1788, 
2022-07-21 02:32:04 - train: epoch 0013, iter [03000, 14658], lr: 0.000001, total_loss: 0.3232, cls_loss: 0.1820, reg_loss: 0.1412, 
2022-07-21 02:32:42 - train: epoch 0013, iter [03100, 14658], lr: 0.000001, total_loss: 0.2739, cls_loss: 0.1430, reg_loss: 0.1309, 
2022-07-21 02:33:20 - train: epoch 0013, iter [03200, 14658], lr: 0.000001, total_loss: 0.3919, cls_loss: 0.2034, reg_loss: 0.1885, 
2022-07-21 02:34:00 - train: epoch 0013, iter [03300, 14658], lr: 0.000001, total_loss: 0.3016, cls_loss: 0.1802, reg_loss: 0.1215, 
2022-07-21 02:34:39 - train: epoch 0013, iter [03400, 14658], lr: 0.000001, total_loss: 0.4028, cls_loss: 0.2246, reg_loss: 0.1782, 
2022-07-21 02:35:17 - train: epoch 0013, iter [03500, 14658], lr: 0.000001, total_loss: 0.3536, cls_loss: 0.1856, reg_loss: 0.1680, 
2022-07-21 02:35:54 - train: epoch 0013, iter [03600, 14658], lr: 0.000001, total_loss: 0.4065, cls_loss: 0.2490, reg_loss: 0.1575, 
2022-07-21 02:36:32 - train: epoch 0013, iter [03700, 14658], lr: 0.000001, total_loss: 0.3594, cls_loss: 0.2123, reg_loss: 0.1471, 
2022-07-21 02:37:11 - train: epoch 0013, iter [03800, 14658], lr: 0.000001, total_loss: 0.2328, cls_loss: 0.1101, reg_loss: 0.1227, 
2022-07-21 02:37:49 - train: epoch 0013, iter [03900, 14658], lr: 0.000001, total_loss: 0.4885, cls_loss: 0.2898, reg_loss: 0.1987, 
2022-07-21 02:38:27 - train: epoch 0013, iter [04000, 14658], lr: 0.000001, total_loss: 0.3377, cls_loss: 0.1758, reg_loss: 0.1619, 
2022-07-21 02:39:07 - train: epoch 0013, iter [04100, 14658], lr: 0.000001, total_loss: 0.4609, cls_loss: 0.2597, reg_loss: 0.2012, 
2022-07-21 02:39:46 - train: epoch 0013, iter [04200, 14658], lr: 0.000001, total_loss: 0.3382, cls_loss: 0.1926, reg_loss: 0.1456, 
2022-07-21 02:40:24 - train: epoch 0013, iter [04300, 14658], lr: 0.000001, total_loss: 0.4337, cls_loss: 0.2668, reg_loss: 0.1669, 
2022-07-21 02:41:01 - train: epoch 0013, iter [04400, 14658], lr: 0.000001, total_loss: 0.4602, cls_loss: 0.2615, reg_loss: 0.1987, 
2022-07-21 02:41:40 - train: epoch 0013, iter [04500, 14658], lr: 0.000001, total_loss: 0.3107, cls_loss: 0.1666, reg_loss: 0.1440, 
2022-07-21 02:42:18 - train: epoch 0013, iter [04600, 14658], lr: 0.000001, total_loss: 0.3421, cls_loss: 0.2082, reg_loss: 0.1339, 
2022-07-21 02:42:56 - train: epoch 0013, iter [04700, 14658], lr: 0.000001, total_loss: 0.3863, cls_loss: 0.2077, reg_loss: 0.1786, 
2022-07-21 02:43:34 - train: epoch 0013, iter [04800, 14658], lr: 0.000001, total_loss: 0.3139, cls_loss: 0.1800, reg_loss: 0.1339, 
2022-07-21 02:44:14 - train: epoch 0013, iter [04900, 14658], lr: 0.000001, total_loss: 0.3819, cls_loss: 0.2219, reg_loss: 0.1600, 
2022-07-21 02:44:53 - train: epoch 0013, iter [05000, 14658], lr: 0.000001, total_loss: 0.3778, cls_loss: 0.2402, reg_loss: 0.1375, 
2022-07-21 02:45:33 - train: epoch 0013, iter [05100, 14658], lr: 0.000001, total_loss: 0.3756, cls_loss: 0.2238, reg_loss: 0.1518, 
2022-07-21 02:46:11 - train: epoch 0013, iter [05200, 14658], lr: 0.000001, total_loss: 0.4337, cls_loss: 0.2720, reg_loss: 0.1617, 
2022-07-21 02:46:51 - train: epoch 0013, iter [05300, 14658], lr: 0.000001, total_loss: 0.2641, cls_loss: 0.1426, reg_loss: 0.1216, 
2022-07-21 02:47:31 - train: epoch 0013, iter [05400, 14658], lr: 0.000001, total_loss: 0.3124, cls_loss: 0.1554, reg_loss: 0.1570, 
2022-07-21 02:48:10 - train: epoch 0013, iter [05500, 14658], lr: 0.000001, total_loss: 0.2888, cls_loss: 0.1311, reg_loss: 0.1577, 
2022-07-21 02:48:47 - train: epoch 0013, iter [05600, 14658], lr: 0.000001, total_loss: 0.3599, cls_loss: 0.1996, reg_loss: 0.1603, 
2022-07-21 02:49:28 - train: epoch 0013, iter [05700, 14658], lr: 0.000001, total_loss: 0.4393, cls_loss: 0.2463, reg_loss: 0.1930, 
2022-07-21 02:50:04 - train: epoch 0013, iter [05800, 14658], lr: 0.000001, total_loss: 0.4608, cls_loss: 0.2667, reg_loss: 0.1941, 
2022-07-21 02:50:43 - train: epoch 0013, iter [05900, 14658], lr: 0.000001, total_loss: 0.3171, cls_loss: 0.1748, reg_loss: 0.1423, 
2022-07-21 02:51:22 - train: epoch 0013, iter [06000, 14658], lr: 0.000001, total_loss: 0.3300, cls_loss: 0.1676, reg_loss: 0.1623, 
2022-07-21 02:51:59 - train: epoch 0013, iter [06100, 14658], lr: 0.000001, total_loss: 0.2598, cls_loss: 0.1272, reg_loss: 0.1327, 
2022-07-21 02:52:38 - train: epoch 0013, iter [06200, 14658], lr: 0.000001, total_loss: 0.2816, cls_loss: 0.1401, reg_loss: 0.1415, 
2022-07-21 02:53:16 - train: epoch 0013, iter [06300, 14658], lr: 0.000001, total_loss: 0.3442, cls_loss: 0.2045, reg_loss: 0.1396, 
2022-07-21 02:53:54 - train: epoch 0013, iter [06400, 14658], lr: 0.000001, total_loss: 0.3848, cls_loss: 0.1946, reg_loss: 0.1903, 
2022-07-21 02:54:32 - train: epoch 0013, iter [06500, 14658], lr: 0.000001, total_loss: 0.4367, cls_loss: 0.2551, reg_loss: 0.1816, 
2022-07-21 02:55:11 - train: epoch 0013, iter [06600, 14658], lr: 0.000001, total_loss: 0.4613, cls_loss: 0.2824, reg_loss: 0.1789, 
2022-07-21 02:55:47 - train: epoch 0013, iter [06700, 14658], lr: 0.000001, total_loss: 0.4622, cls_loss: 0.2573, reg_loss: 0.2049, 
2022-07-21 02:56:27 - train: epoch 0013, iter [06800, 14658], lr: 0.000001, total_loss: 0.3012, cls_loss: 0.1722, reg_loss: 0.1290, 
2022-07-21 02:57:02 - train: epoch 0013, iter [06900, 14658], lr: 0.000001, total_loss: 0.3858, cls_loss: 0.2358, reg_loss: 0.1500, 
2022-07-21 02:57:42 - train: epoch 0013, iter [07000, 14658], lr: 0.000001, total_loss: 0.4134, cls_loss: 0.2301, reg_loss: 0.1834, 
2022-07-21 02:58:19 - train: epoch 0013, iter [07100, 14658], lr: 0.000001, total_loss: 0.2915, cls_loss: 0.1669, reg_loss: 0.1246, 
2022-07-21 02:59:00 - train: epoch 0013, iter [07200, 14658], lr: 0.000001, total_loss: 0.3278, cls_loss: 0.1660, reg_loss: 0.1618, 
2022-07-21 02:59:37 - train: epoch 0013, iter [07300, 14658], lr: 0.000001, total_loss: 0.4387, cls_loss: 0.2307, reg_loss: 0.2080, 
2022-07-21 03:00:15 - train: epoch 0013, iter [07400, 14658], lr: 0.000001, total_loss: 0.2710, cls_loss: 0.1353, reg_loss: 0.1357, 
2022-07-21 03:00:55 - train: epoch 0013, iter [07500, 14658], lr: 0.000001, total_loss: 0.2884, cls_loss: 0.1440, reg_loss: 0.1444, 
2022-07-21 03:01:32 - train: epoch 0013, iter [07600, 14658], lr: 0.000001, total_loss: 0.4413, cls_loss: 0.2482, reg_loss: 0.1931, 
2022-07-21 03:02:12 - train: epoch 0013, iter [07700, 14658], lr: 0.000001, total_loss: 0.2867, cls_loss: 0.1369, reg_loss: 0.1498, 
2022-07-21 03:02:47 - train: epoch 0013, iter [07800, 14658], lr: 0.000001, total_loss: 0.4008, cls_loss: 0.2257, reg_loss: 0.1751, 
2022-07-21 03:03:28 - train: epoch 0013, iter [07900, 14658], lr: 0.000001, total_loss: 0.4377, cls_loss: 0.2384, reg_loss: 0.1993, 
2022-07-21 03:04:04 - train: epoch 0013, iter [08000, 14658], lr: 0.000001, total_loss: 0.3540, cls_loss: 0.1922, reg_loss: 0.1618, 
2022-07-21 03:04:44 - train: epoch 0013, iter [08100, 14658], lr: 0.000001, total_loss: 0.3016, cls_loss: 0.1329, reg_loss: 0.1687, 
2022-07-21 03:05:22 - train: epoch 0013, iter [08200, 14658], lr: 0.000001, total_loss: 0.3899, cls_loss: 0.2113, reg_loss: 0.1786, 
2022-07-21 03:06:00 - train: epoch 0013, iter [08300, 14658], lr: 0.000001, total_loss: 0.3696, cls_loss: 0.2208, reg_loss: 0.1488, 
2022-07-21 03:06:40 - train: epoch 0013, iter [08400, 14658], lr: 0.000001, total_loss: 0.3656, cls_loss: 0.1998, reg_loss: 0.1658, 
2022-07-21 03:07:16 - train: epoch 0013, iter [08500, 14658], lr: 0.000001, total_loss: 0.3211, cls_loss: 0.1589, reg_loss: 0.1621, 
2022-07-21 03:07:56 - train: epoch 0013, iter [08600, 14658], lr: 0.000001, total_loss: 0.4539, cls_loss: 0.2464, reg_loss: 0.2075, 
2022-07-21 03:08:31 - train: epoch 0013, iter [08700, 14658], lr: 0.000001, total_loss: 0.2897, cls_loss: 0.1502, reg_loss: 0.1395, 
2022-07-21 03:09:11 - train: epoch 0013, iter [08800, 14658], lr: 0.000001, total_loss: 0.3330, cls_loss: 0.2038, reg_loss: 0.1292, 
2022-07-21 03:09:50 - train: epoch 0013, iter [08900, 14658], lr: 0.000001, total_loss: 0.3994, cls_loss: 0.2354, reg_loss: 0.1640, 
2022-07-21 03:10:28 - train: epoch 0013, iter [09000, 14658], lr: 0.000001, total_loss: 0.4284, cls_loss: 0.2534, reg_loss: 0.1750, 
2022-07-21 03:11:05 - train: epoch 0013, iter [09100, 14658], lr: 0.000001, total_loss: 0.6865, cls_loss: 0.4425, reg_loss: 0.2439, 
2022-07-21 03:11:43 - train: epoch 0013, iter [09200, 14658], lr: 0.000001, total_loss: 0.4515, cls_loss: 0.2413, reg_loss: 0.2102, 
2022-07-21 03:12:21 - train: epoch 0013, iter [09300, 14658], lr: 0.000001, total_loss: 0.4758, cls_loss: 0.2926, reg_loss: 0.1832, 
2022-07-21 03:12:59 - train: epoch 0013, iter [09400, 14658], lr: 0.000001, total_loss: 0.3615, cls_loss: 0.1981, reg_loss: 0.1633, 
2022-07-21 03:13:39 - train: epoch 0013, iter [09500, 14658], lr: 0.000001, total_loss: 0.3300, cls_loss: 0.1836, reg_loss: 0.1465, 
2022-07-21 03:14:18 - train: epoch 0013, iter [09600, 14658], lr: 0.000001, total_loss: 0.2615, cls_loss: 0.1250, reg_loss: 0.1365, 
2022-07-21 03:14:56 - train: epoch 0013, iter [09700, 14658], lr: 0.000001, total_loss: 0.5667, cls_loss: 0.3676, reg_loss: 0.1991, 
2022-07-21 03:15:37 - train: epoch 0013, iter [09800, 14658], lr: 0.000001, total_loss: 0.3149, cls_loss: 0.1689, reg_loss: 0.1459, 
2022-07-21 03:16:16 - train: epoch 0013, iter [09900, 14658], lr: 0.000001, total_loss: 0.3193, cls_loss: 0.1703, reg_loss: 0.1490, 
2022-07-21 03:16:56 - train: epoch 0013, iter [10000, 14658], lr: 0.000001, total_loss: 0.3964, cls_loss: 0.2297, reg_loss: 0.1667, 
