2022-10-04 00:00:29 - train: epoch 0029, iter [06400, 10009], lr: 0.013468, weight_decay: 0.000100, momentum_teacher: 0.996756, loss: 3.3316
2022-10-08 02:27:09 - train: epoch 0089, iter [00700, 10009], lr: 0.000642, weight_decay: 0.000100, momentum_teacher: 0.999861, loss: 2.4854
2022-10-08 02:27:57 - train: epoch 0089, iter [00800, 10009], lr: 0.000641, weight_decay: 0.000100, momentum_teacher: 0.999861, loss: 2.4448
2022-10-08 02:28:44 - train: epoch 0089, iter [00900, 10009], lr: 0.000640, weight_decay: 0.000100, momentum_teacher: 0.999862, loss: 2.6174
2022-10-08 02:29:32 - train: epoch 0089, iter [01000, 10009], lr: 0.000639, weight_decay: 0.000100, momentum_teacher: 0.999862, loss: 2.6108
2022-10-08 02:30:20 - train: epoch 0089, iter [01100, 10009], lr: 0.000638, weight_decay: 0.000100, momentum_teacher: 0.999862, loss: 2.4194
2022-10-08 02:31:07 - train: epoch 0089, iter [01200, 10009], lr: 0.000637, weight_decay: 0.000100, momentum_teacher: 0.999862, loss: 2.5638
2022-10-08 02:31:55 - train: epoch 0089, iter [01300, 10009], lr: 0.000636, weight_decay: 0.000100, momentum_teacher: 0.999863, loss: 2.4635
2022-10-08 02:32:43 - train: epoch 0089, iter [01400, 10009], lr: 0.000635, weight_decay: 0.000100, momentum_teacher: 0.999863, loss: 2.3478
2022-10-08 02:33:30 - train: epoch 0089, iter [01500, 10009], lr: 0.000634, weight_decay: 0.000100, momentum_teacher: 0.999863, loss: 2.5407
2022-10-08 02:34:18 - train: epoch 0089, iter [01600, 10009], lr: 0.000632, weight_decay: 0.000100, momentum_teacher: 0.999863, loss: 2.5396
2022-10-08 02:35:06 - train: epoch 0089, iter [01700, 10009], lr: 0.000631, weight_decay: 0.000100, momentum_teacher: 0.999863, loss: 2.4752
2022-10-08 02:35:54 - train: epoch 0089, iter [01800, 10009], lr: 0.000630, weight_decay: 0.000100, momentum_teacher: 0.999864, loss: 2.4017
2022-10-08 02:36:42 - train: epoch 0089, iter [01900, 10009], lr: 0.000629, weight_decay: 0.000100, momentum_teacher: 0.999864, loss: 2.4820
2022-10-08 02:37:30 - train: epoch 0089, iter [02000, 10009], lr: 0.000628, weight_decay: 0.000100, momentum_teacher: 0.999864, loss: 2.4831
2022-10-08 02:38:17 - train: epoch 0089, iter [02100, 10009], lr: 0.000627, weight_decay: 0.000100, momentum_teacher: 0.999864, loss: 2.7089
2022-10-08 02:39:05 - train: epoch 0089, iter [02200, 10009], lr: 0.000626, weight_decay: 0.000100, momentum_teacher: 0.999865, loss: 2.5595
2022-10-08 02:39:53 - train: epoch 0089, iter [02300, 10009], lr: 0.000625, weight_decay: 0.000100, momentum_teacher: 0.999865, loss: 2.5022
2022-10-08 02:40:41 - train: epoch 0089, iter [02400, 10009], lr: 0.000624, weight_decay: 0.000100, momentum_teacher: 0.999865, loss: 2.5295
2022-10-08 02:41:29 - train: epoch 0089, iter [02500, 10009], lr: 0.000623, weight_decay: 0.000100, momentum_teacher: 0.999865, loss: 2.6828
2022-10-08 02:42:17 - train: epoch 0089, iter [02600, 10009], lr: 0.000622, weight_decay: 0.000100, momentum_teacher: 0.999865, loss: 2.8125
2022-10-08 02:43:05 - train: epoch 0089, iter [02700, 10009], lr: 0.000621, weight_decay: 0.000100, momentum_teacher: 0.999866, loss: 2.3239
2022-10-08 02:43:53 - train: epoch 0089, iter [02800, 10009], lr: 0.000620, weight_decay: 0.000100, momentum_teacher: 0.999866, loss: 2.5765
2022-10-08 02:44:41 - train: epoch 0089, iter [02900, 10009], lr: 0.000619, weight_decay: 0.000100, momentum_teacher: 0.999866, loss: 2.5527
2022-10-08 02:45:29 - train: epoch 0089, iter [03000, 10009], lr: 0.000618, weight_decay: 0.000100, momentum_teacher: 0.999866, loss: 2.7453
2022-10-08 02:46:18 - train: epoch 0089, iter [03100, 10009], lr: 0.000617, weight_decay: 0.000100, momentum_teacher: 0.999867, loss: 2.3395
2022-10-08 02:47:05 - train: epoch 0089, iter [03200, 10009], lr: 0.000616, weight_decay: 0.000100, momentum_teacher: 0.999867, loss: 2.3209
2022-10-08 02:47:53 - train: epoch 0089, iter [03300, 10009], lr: 0.000615, weight_decay: 0.000100, momentum_teacher: 0.999867, loss: 2.7077
2022-10-08 02:48:41 - train: epoch 0089, iter [03400, 10009], lr: 0.000614, weight_decay: 0.000100, momentum_teacher: 0.999867, loss: 2.5325
2022-10-08 02:49:28 - train: epoch 0089, iter [03500, 10009], lr: 0.000613, weight_decay: 0.000100, momentum_teacher: 0.999868, loss: 2.7202
2022-10-08 02:50:16 - train: epoch 0089, iter [03600, 10009], lr: 0.000612, weight_decay: 0.000100, momentum_teacher: 0.999868, loss: 2.6133
2022-10-08 02:51:03 - train: epoch 0089, iter [03700, 10009], lr: 0.000611, weight_decay: 0.000100, momentum_teacher: 0.999868, loss: 2.4760
2022-10-08 02:51:51 - train: epoch 0089, iter [03800, 10009], lr: 0.000610, weight_decay: 0.000100, momentum_teacher: 0.999868, loss: 2.5440
2022-10-08 02:52:39 - train: epoch 0089, iter [03900, 10009], lr: 0.000609, weight_decay: 0.000100, momentum_teacher: 0.999868, loss: 2.3818
2022-10-08 02:53:27 - train: epoch 0089, iter [04000, 10009], lr: 0.000607, weight_decay: 0.000100, momentum_teacher: 0.999869, loss: 2.7180
2022-10-08 02:54:15 - train: epoch 0089, iter [04100, 10009], lr: 0.000606, weight_decay: 0.000100, momentum_teacher: 0.999869, loss: 2.6302
2022-10-08 02:55:03 - train: epoch 0089, iter [04200, 10009], lr: 0.000605, weight_decay: 0.000100, momentum_teacher: 0.999869, loss: 2.4553
2022-10-08 02:55:51 - train: epoch 0089, iter [04300, 10009], lr: 0.000604, weight_decay: 0.000100, momentum_teacher: 0.999869, loss: 2.5148
2022-10-08 02:56:39 - train: epoch 0089, iter [04400, 10009], lr: 0.000603, weight_decay: 0.000100, momentum_teacher: 0.999870, loss: 2.5968
2022-10-08 02:57:27 - train: epoch 0089, iter [04500, 10009], lr: 0.000602, weight_decay: 0.000100, momentum_teacher: 0.999870, loss: 2.4104
2022-10-08 02:58:15 - train: epoch 0089, iter [04600, 10009], lr: 0.000601, weight_decay: 0.000100, momentum_teacher: 0.999870, loss: 2.6243
2022-10-08 02:59:02 - train: epoch 0089, iter [04700, 10009], lr: 0.000600, weight_decay: 0.000100, momentum_teacher: 0.999870, loss: 2.5168
2022-10-08 02:59:50 - train: epoch 0089, iter [04800, 10009], lr: 0.000599, weight_decay: 0.000100, momentum_teacher: 0.999870, loss: 2.8715
2022-10-08 03:00:38 - train: epoch 0089, iter [04900, 10009], lr: 0.000598, weight_decay: 0.000100, momentum_teacher: 0.999871, loss: 2.5390
2022-10-08 03:01:27 - train: epoch 0089, iter [05000, 10009], lr: 0.000597, weight_decay: 0.000100, momentum_teacher: 0.999871, loss: 2.5505
2022-10-08 03:02:16 - train: epoch 0089, iter [05100, 10009], lr: 0.000596, weight_decay: 0.000100, momentum_teacher: 0.999871, loss: 2.2946
2022-10-08 03:03:05 - train: epoch 0089, iter [05200, 10009], lr: 0.000595, weight_decay: 0.000100, momentum_teacher: 0.999871, loss: 2.6832
2022-10-08 03:03:53 - train: epoch 0089, iter [05300, 10009], lr: 0.000594, weight_decay: 0.000100, momentum_teacher: 0.999872, loss: 2.7022
2022-10-08 03:04:41 - train: epoch 0089, iter [05400, 10009], lr: 0.000593, weight_decay: 0.000100, momentum_teacher: 0.999872, loss: 2.5438
2022-10-08 03:05:29 - train: epoch 0089, iter [05500, 10009], lr: 0.000592, weight_decay: 0.000100, momentum_teacher: 0.999872, loss: 2.5950
2022-10-08 03:06:17 - train: epoch 0089, iter [05600, 10009], lr: 0.000591, weight_decay: 0.000100, momentum_teacher: 0.999872, loss: 2.5418
2022-10-08 03:07:06 - train: epoch 0089, iter [05700, 10009], lr: 0.000590, weight_decay: 0.000100, momentum_teacher: 0.999872, loss: 2.1950
2022-10-08 03:07:54 - train: epoch 0089, iter [05800, 10009], lr: 0.000589, weight_decay: 0.000100, momentum_teacher: 0.999873, loss: 2.4809
2022-10-08 03:08:42 - train: epoch 0089, iter [05900, 10009], lr: 0.000588, weight_decay: 0.000100, momentum_teacher: 0.999873, loss: 2.6615
2022-10-08 03:09:31 - train: epoch 0089, iter [06000, 10009], lr: 0.000587, weight_decay: 0.000100, momentum_teacher: 0.999873, loss: 2.5131
2022-10-08 03:10:19 - train: epoch 0089, iter [06100, 10009], lr: 0.000586, weight_decay: 0.000100, momentum_teacher: 0.999873, loss: 2.4958
2022-10-08 03:11:06 - train: epoch 0089, iter [06200, 10009], lr: 0.000585, weight_decay: 0.000100, momentum_teacher: 0.999874, loss: 2.3390
2022-10-08 03:11:55 - train: epoch 0089, iter [06300, 10009], lr: 0.000584, weight_decay: 0.000100, momentum_teacher: 0.999874, loss: 2.4247
2022-10-08 03:12:43 - train: epoch 0089, iter [06400, 10009], lr: 0.000583, weight_decay: 0.000100, momentum_teacher: 0.999874, loss: 2.6634
2022-10-08 03:13:31 - train: epoch 0089, iter [06500, 10009], lr: 0.000582, weight_decay: 0.000100, momentum_teacher: 0.999874, loss: 2.6131
2022-10-08 03:14:19 - train: epoch 0089, iter [06600, 10009], lr: 0.000581, weight_decay: 0.000100, momentum_teacher: 0.999874, loss: 2.5485
2022-10-08 03:15:07 - train: epoch 0089, iter [06700, 10009], lr: 0.000580, weight_decay: 0.000100, momentum_teacher: 0.999875, loss: 2.5653
2022-10-08 03:15:55 - train: epoch 0089, iter [06800, 10009], lr: 0.000579, weight_decay: 0.000100, momentum_teacher: 0.999875, loss: 2.6192
2022-10-08 03:16:42 - train: epoch 0089, iter [06900, 10009], lr: 0.000578, weight_decay: 0.000100, momentum_teacher: 0.999875, loss: 2.3956
2022-10-08 03:17:30 - train: epoch 0089, iter [07000, 10009], lr: 0.000577, weight_decay: 0.000100, momentum_teacher: 0.999875, loss: 2.4740
2022-10-08 03:18:18 - train: epoch 0089, iter [07100, 10009], lr: 0.000576, weight_decay: 0.000100, momentum_teacher: 0.999875, loss: 2.2877
2022-10-08 03:19:06 - train: epoch 0089, iter [07200, 10009], lr: 0.000575, weight_decay: 0.000100, momentum_teacher: 0.999876, loss: 2.4364
2022-10-08 03:19:55 - train: epoch 0089, iter [07300, 10009], lr: 0.000574, weight_decay: 0.000100, momentum_teacher: 0.999876, loss: 2.4149
2022-10-08 03:20:43 - train: epoch 0089, iter [07400, 10009], lr: 0.000573, weight_decay: 0.000100, momentum_teacher: 0.999876, loss: 2.3931
2022-10-08 03:21:30 - train: epoch 0089, iter [07500, 10009], lr: 0.000572, weight_decay: 0.000100, momentum_teacher: 0.999876, loss: 2.6026
2022-10-08 03:22:18 - train: epoch 0089, iter [07600, 10009], lr: 0.000571, weight_decay: 0.000100, momentum_teacher: 0.999877, loss: 2.5872
2022-10-08 03:23:06 - train: epoch 0089, iter [07700, 10009], lr: 0.000570, weight_decay: 0.000100, momentum_teacher: 0.999877, loss: 2.7865
2022-10-08 03:23:54 - train: epoch 0089, iter [07800, 10009], lr: 0.000569, weight_decay: 0.000100, momentum_teacher: 0.999877, loss: 2.6112
2022-10-08 03:24:42 - train: epoch 0089, iter [07900, 10009], lr: 0.000568, weight_decay: 0.000100, momentum_teacher: 0.999877, loss: 2.6125
2022-10-08 03:25:29 - train: epoch 0089, iter [08000, 10009], lr: 0.000567, weight_decay: 0.000100, momentum_teacher: 0.999877, loss: 2.3936
2022-10-08 03:26:17 - train: epoch 0089, iter [08100, 10009], lr: 0.000566, weight_decay: 0.000100, momentum_teacher: 0.999878, loss: 2.7975
2022-10-08 03:27:04 - train: epoch 0089, iter [08200, 10009], lr: 0.000565, weight_decay: 0.000100, momentum_teacher: 0.999878, loss: 2.5663
2022-10-08 03:27:52 - train: epoch 0089, iter [08300, 10009], lr: 0.000564, weight_decay: 0.000100, momentum_teacher: 0.999878, loss: 2.4125
2022-10-08 03:28:40 - train: epoch 0089, iter [08400, 10009], lr: 0.000563, weight_decay: 0.000100, momentum_teacher: 0.999878, loss: 2.5388
2022-10-08 03:29:28 - train: epoch 0089, iter [08500, 10009], lr: 0.000562, weight_decay: 0.000100, momentum_teacher: 0.999879, loss: 2.4062
2022-10-08 03:30:15 - train: epoch 0089, iter [08600, 10009], lr: 0.000561, weight_decay: 0.000100, momentum_teacher: 0.999879, loss: 2.5933
2022-10-08 03:31:03 - train: epoch 0089, iter [08700, 10009], lr: 0.000560, weight_decay: 0.000100, momentum_teacher: 0.999879, loss: 2.4301
2022-10-08 03:31:51 - train: epoch 0089, iter [08800, 10009], lr: 0.000559, weight_decay: 0.000100, momentum_teacher: 0.999879, loss: 2.5555
2022-10-08 03:32:38 - train: epoch 0089, iter [08900, 10009], lr: 0.000558, weight_decay: 0.000100, momentum_teacher: 0.999879, loss: 2.6519
2022-10-08 03:33:26 - train: epoch 0089, iter [09000, 10009], lr: 0.000557, weight_decay: 0.000100, momentum_teacher: 0.999880, loss: 2.6560
2022-10-08 03:34:14 - train: epoch 0089, iter [09100, 10009], lr: 0.000556, weight_decay: 0.000100, momentum_teacher: 0.999880, loss: 2.8266
2022-10-08 03:35:02 - train: epoch 0089, iter [09200, 10009], lr: 0.000555, weight_decay: 0.000100, momentum_teacher: 0.999880, loss: 2.3471
2022-10-08 03:35:50 - train: epoch 0089, iter [09300, 10009], lr: 0.000554, weight_decay: 0.000100, momentum_teacher: 0.999880, loss: 2.3824
2022-10-08 03:36:38 - train: epoch 0089, iter [09400, 10009], lr: 0.000553, weight_decay: 0.000100, momentum_teacher: 0.999880, loss: 2.4147
2022-10-08 03:37:26 - train: epoch 0089, iter [09500, 10009], lr: 0.000552, weight_decay: 0.000100, momentum_teacher: 0.999881, loss: 2.5953
2022-10-08 03:38:14 - train: epoch 0089, iter [09600, 10009], lr: 0.000551, weight_decay: 0.000100, momentum_teacher: 0.999881, loss: 2.7206
2022-10-08 03:39:01 - train: epoch 0089, iter [09700, 10009], lr: 0.000550, weight_decay: 0.000100, momentum_teacher: 0.999881, loss: 2.6142
2022-10-08 03:39:49 - train: epoch 0089, iter [09800, 10009], lr: 0.000549, weight_decay: 0.000100, momentum_teacher: 0.999881, loss: 2.4225
2022-10-08 03:40:37 - train: epoch 0089, iter [09900, 10009], lr: 0.000548, weight_decay: 0.000100, momentum_teacher: 0.999882, loss: 2.6149
2022-10-08 03:41:24 - train: epoch 0089, iter [10000, 10009], lr: 0.000547, weight_decay: 0.000100, momentum_teacher: 0.999882, loss: 2.3276
2022-10-08 03:41:30 - train: epoch 089, train_loss: 2.5345
2022-10-08 03:41:31 - until epoch: 089, best_loss: 2.5345
2022-10-08 03:41:31 - epoch 090 lr: 0.000547
2022-10-08 03:42:24 - train: epoch 0090, iter [00100, 10009], lr: 0.000546, weight_decay: 0.000100, momentum_teacher: 0.999882, loss: 2.4781
2022-10-08 03:43:12 - train: epoch 0090, iter [00200, 10009], lr: 0.000545, weight_decay: 0.000100, momentum_teacher: 0.999882, loss: 2.7207
2022-10-08 03:44:00 - train: epoch 0090, iter [00300, 10009], lr: 0.000544, weight_decay: 0.000100, momentum_teacher: 0.999882, loss: 2.5119
2022-10-08 03:44:47 - train: epoch 0090, iter [00400, 10009], lr: 0.000543, weight_decay: 0.000100, momentum_teacher: 0.999883, loss: 2.6880
2022-10-08 03:45:35 - train: epoch 0090, iter [00500, 10009], lr: 0.000542, weight_decay: 0.000100, momentum_teacher: 0.999883, loss: 2.3886
2022-10-08 03:46:23 - train: epoch 0090, iter [00600, 10009], lr: 0.000541, weight_decay: 0.000100, momentum_teacher: 0.999883, loss: 2.6624
2022-10-08 03:47:11 - train: epoch 0090, iter [00700, 10009], lr: 0.000540, weight_decay: 0.000100, momentum_teacher: 0.999883, loss: 2.6537
2022-10-08 03:47:58 - train: epoch 0090, iter [00800, 10009], lr: 0.000539, weight_decay: 0.000100, momentum_teacher: 0.999883, loss: 2.5274
2022-10-08 03:48:46 - train: epoch 0090, iter [00900, 10009], lr: 0.000538, weight_decay: 0.000100, momentum_teacher: 0.999884, loss: 2.5845
2022-10-08 03:49:34 - train: epoch 0090, iter [01000, 10009], lr: 0.000537, weight_decay: 0.000100, momentum_teacher: 0.999884, loss: 2.3724
2022-10-08 03:50:21 - train: epoch 0090, iter [01100, 10009], lr: 0.000536, weight_decay: 0.000100, momentum_teacher: 0.999884, loss: 2.4116
2022-10-08 03:51:09 - train: epoch 0090, iter [01200, 10009], lr: 0.000535, weight_decay: 0.000100, momentum_teacher: 0.999884, loss: 2.5222
2022-10-08 03:51:58 - train: epoch 0090, iter [01300, 10009], lr: 0.000534, weight_decay: 0.000100, momentum_teacher: 0.999885, loss: 2.3677
2022-10-08 03:52:46 - train: epoch 0090, iter [01400, 10009], lr: 0.000533, weight_decay: 0.000100, momentum_teacher: 0.999885, loss: 2.6895
2022-10-08 03:53:34 - train: epoch 0090, iter [01500, 10009], lr: 0.000532, weight_decay: 0.000100, momentum_teacher: 0.999885, loss: 2.6156
2022-10-08 03:54:23 - train: epoch 0090, iter [01600, 10009], lr: 0.000532, weight_decay: 0.000100, momentum_teacher: 0.999885, loss: 2.4673
2022-10-08 03:55:10 - train: epoch 0090, iter [01700, 10009], lr: 0.000531, weight_decay: 0.000100, momentum_teacher: 0.999885, loss: 2.5646
2022-10-08 03:55:58 - train: epoch 0090, iter [01800, 10009], lr: 0.000530, weight_decay: 0.000100, momentum_teacher: 0.999886, loss: 2.4816
2022-10-08 03:56:46 - train: epoch 0090, iter [01900, 10009], lr: 0.000529, weight_decay: 0.000100, momentum_teacher: 0.999886, loss: 2.3578
2022-10-08 03:57:33 - train: epoch 0090, iter [02000, 10009], lr: 0.000528, weight_decay: 0.000100, momentum_teacher: 0.999886, loss: 2.3374
2022-10-08 03:58:21 - train: epoch 0090, iter [02100, 10009], lr: 0.000527, weight_decay: 0.000100, momentum_teacher: 0.999886, loss: 2.4540
2022-10-08 03:59:09 - train: epoch 0090, iter [02200, 10009], lr: 0.000526, weight_decay: 0.000100, momentum_teacher: 0.999886, loss: 2.5772
2022-10-08 03:59:57 - train: epoch 0090, iter [02300, 10009], lr: 0.000525, weight_decay: 0.000100, momentum_teacher: 0.999887, loss: 2.4604
2022-10-08 04:00:45 - train: epoch 0090, iter [02400, 10009], lr: 0.000524, weight_decay: 0.000100, momentum_teacher: 0.999887, loss: 2.3630
2022-10-08 04:01:33 - train: epoch 0090, iter [02500, 10009], lr: 0.000523, weight_decay: 0.000100, momentum_teacher: 0.999887, loss: 2.3870
2022-10-08 04:02:20 - train: epoch 0090, iter [02600, 10009], lr: 0.000522, weight_decay: 0.000100, momentum_teacher: 0.999887, loss: 2.6059
2022-10-08 04:03:08 - train: epoch 0090, iter [02700, 10009], lr: 0.000521, weight_decay: 0.000100, momentum_teacher: 0.999887, loss: 2.6301
2022-10-08 04:03:56 - train: epoch 0090, iter [02800, 10009], lr: 0.000520, weight_decay: 0.000100, momentum_teacher: 0.999888, loss: 2.4856
2022-10-08 04:04:44 - train: epoch 0090, iter [02900, 10009], lr: 0.000519, weight_decay: 0.000100, momentum_teacher: 0.999888, loss: 2.6181
2022-10-08 04:05:31 - train: epoch 0090, iter [03000, 10009], lr: 0.000518, weight_decay: 0.000100, momentum_teacher: 0.999888, loss: 2.5360
2022-10-08 04:06:19 - train: epoch 0090, iter [03100, 10009], lr: 0.000517, weight_decay: 0.000100, momentum_teacher: 0.999888, loss: 2.4875
2022-10-08 04:07:07 - train: epoch 0090, iter [03200, 10009], lr: 0.000516, weight_decay: 0.000100, momentum_teacher: 0.999888, loss: 2.5755
2022-10-08 04:07:55 - train: epoch 0090, iter [03300, 10009], lr: 0.000515, weight_decay: 0.000100, momentum_teacher: 0.999889, loss: 2.4420
2022-10-08 04:08:43 - train: epoch 0090, iter [03400, 10009], lr: 0.000514, weight_decay: 0.000100, momentum_teacher: 0.999889, loss: 2.5122
2022-10-08 04:09:30 - train: epoch 0090, iter [03500, 10009], lr: 0.000513, weight_decay: 0.000100, momentum_teacher: 0.999889, loss: 2.6823
2022-10-08 04:10:18 - train: epoch 0090, iter [03600, 10009], lr: 0.000512, weight_decay: 0.000100, momentum_teacher: 0.999889, loss: 2.5971
2022-10-08 04:11:06 - train: epoch 0090, iter [03700, 10009], lr: 0.000511, weight_decay: 0.000100, momentum_teacher: 0.999890, loss: 2.7095
2022-10-08 04:11:54 - train: epoch 0090, iter [03800, 10009], lr: 0.000510, weight_decay: 0.000100, momentum_teacher: 0.999890, loss: 2.3266
2022-10-08 04:12:41 - train: epoch 0090, iter [03900, 10009], lr: 0.000510, weight_decay: 0.000100, momentum_teacher: 0.999890, loss: 2.4530
2022-10-08 04:13:29 - train: epoch 0090, iter [04000, 10009], lr: 0.000509, weight_decay: 0.000100, momentum_teacher: 0.999890, loss: 2.2416
2022-10-08 04:14:17 - train: epoch 0090, iter [04100, 10009], lr: 0.000508, weight_decay: 0.000100, momentum_teacher: 0.999890, loss: 2.7007
2022-10-08 04:15:05 - train: epoch 0090, iter [04200, 10009], lr: 0.000507, weight_decay: 0.000100, momentum_teacher: 0.999891, loss: 2.5960
2022-10-08 04:15:53 - train: epoch 0090, iter [04300, 10009], lr: 0.000506, weight_decay: 0.000100, momentum_teacher: 0.999891, loss: 2.5731
2022-10-08 04:16:41 - train: epoch 0090, iter [04400, 10009], lr: 0.000505, weight_decay: 0.000100, momentum_teacher: 0.999891, loss: 2.4507
2022-10-08 04:17:29 - train: epoch 0090, iter [04500, 10009], lr: 0.000504, weight_decay: 0.000100, momentum_teacher: 0.999891, loss: 2.6606
2022-10-08 04:18:17 - train: epoch 0090, iter [04600, 10009], lr: 0.000503, weight_decay: 0.000100, momentum_teacher: 0.999891, loss: 2.6098
2022-10-08 04:19:04 - train: epoch 0090, iter [04700, 10009], lr: 0.000502, weight_decay: 0.000100, momentum_teacher: 0.999892, loss: 2.4841
2022-10-08 04:19:52 - train: epoch 0090, iter [04800, 10009], lr: 0.000501, weight_decay: 0.000100, momentum_teacher: 0.999892, loss: 2.6703
2022-10-08 04:20:40 - train: epoch 0090, iter [04900, 10009], lr: 0.000500, weight_decay: 0.000100, momentum_teacher: 0.999892, loss: 2.4688
2022-10-08 04:21:28 - train: epoch 0090, iter [05000, 10009], lr: 0.000499, weight_decay: 0.000100, momentum_teacher: 0.999892, loss: 2.4459
2022-10-08 04:22:16 - train: epoch 0090, iter [05100, 10009], lr: 0.000498, weight_decay: 0.000100, momentum_teacher: 0.999892, loss: 2.7912
2022-10-08 04:23:03 - train: epoch 0090, iter [05200, 10009], lr: 0.000497, weight_decay: 0.000100, momentum_teacher: 0.999893, loss: 2.3702
2022-10-08 04:23:51 - train: epoch 0090, iter [05300, 10009], lr: 0.000496, weight_decay: 0.000100, momentum_teacher: 0.999893, loss: 2.4250
2022-10-08 04:24:39 - train: epoch 0090, iter [05400, 10009], lr: 0.000495, weight_decay: 0.000100, momentum_teacher: 0.999893, loss: 2.6040
2022-10-08 04:25:27 - train: epoch 0090, iter [05500, 10009], lr: 0.000494, weight_decay: 0.000100, momentum_teacher: 0.999893, loss: 2.6420
2022-10-08 04:26:15 - train: epoch 0090, iter [05600, 10009], lr: 0.000494, weight_decay: 0.000100, momentum_teacher: 0.999893, loss: 2.3899
2022-10-08 04:27:02 - train: epoch 0090, iter [05700, 10009], lr: 0.000493, weight_decay: 0.000100, momentum_teacher: 0.999894, loss: 2.5993
2022-10-08 04:27:50 - train: epoch 0090, iter [05800, 10009], lr: 0.000492, weight_decay: 0.000100, momentum_teacher: 0.999894, loss: 2.7293
2022-10-08 04:28:38 - train: epoch 0090, iter [05900, 10009], lr: 0.000491, weight_decay: 0.000100, momentum_teacher: 0.999894, loss: 2.2746
2022-10-08 04:29:25 - train: epoch 0090, iter [06000, 10009], lr: 0.000490, weight_decay: 0.000100, momentum_teacher: 0.999894, loss: 2.5875
2022-10-08 04:30:13 - train: epoch 0090, iter [06100, 10009], lr: 0.000489, weight_decay: 0.000100, momentum_teacher: 0.999894, loss: 2.6271
2022-10-08 04:31:01 - train: epoch 0090, iter [06200, 10009], lr: 0.000488, weight_decay: 0.000100, momentum_teacher: 0.999895, loss: 2.3623
2022-10-08 04:31:49 - train: epoch 0090, iter [06300, 10009], lr: 0.000487, weight_decay: 0.000100, momentum_teacher: 0.999895, loss: 2.5683
2022-10-08 04:32:37 - train: epoch 0090, iter [06400, 10009], lr: 0.000486, weight_decay: 0.000100, momentum_teacher: 0.999895, loss: 2.6253
2022-10-08 04:33:25 - train: epoch 0090, iter [06500, 10009], lr: 0.000485, weight_decay: 0.000100, momentum_teacher: 0.999895, loss: 2.7565
2022-10-08 04:34:13 - train: epoch 0090, iter [06600, 10009], lr: 0.000484, weight_decay: 0.000100, momentum_teacher: 0.999895, loss: 2.5034
2022-10-08 04:35:00 - train: epoch 0090, iter [06700, 10009], lr: 0.000483, weight_decay: 0.000100, momentum_teacher: 0.999896, loss: 2.4733
2022-10-08 04:35:49 - train: epoch 0090, iter [06800, 10009], lr: 0.000482, weight_decay: 0.000100, momentum_teacher: 0.999896, loss: 2.7023
2022-10-08 04:36:37 - train: epoch 0090, iter [06900, 10009], lr: 0.000482, weight_decay: 0.000100, momentum_teacher: 0.999896, loss: 2.5235
2022-10-08 04:37:25 - train: epoch 0090, iter [07000, 10009], lr: 0.000481, weight_decay: 0.000100, momentum_teacher: 0.999896, loss: 2.5010
2022-10-08 04:38:13 - train: epoch 0090, iter [07100, 10009], lr: 0.000480, weight_decay: 0.000100, momentum_teacher: 0.999896, loss: 2.8476
2022-10-08 04:39:00 - train: epoch 0090, iter [07200, 10009], lr: 0.000479, weight_decay: 0.000100, momentum_teacher: 0.999897, loss: 2.6488
2022-10-08 04:39:48 - train: epoch 0090, iter [07300, 10009], lr: 0.000478, weight_decay: 0.000100, momentum_teacher: 0.999897, loss: 2.4441
2022-10-08 04:40:37 - train: epoch 0090, iter [07400, 10009], lr: 0.000477, weight_decay: 0.000100, momentum_teacher: 0.999897, loss: 2.4423
2022-10-08 04:41:25 - train: epoch 0090, iter [07500, 10009], lr: 0.000476, weight_decay: 0.000100, momentum_teacher: 0.999897, loss: 2.4529
2022-10-08 04:42:13 - train: epoch 0090, iter [07600, 10009], lr: 0.000475, weight_decay: 0.000100, momentum_teacher: 0.999897, loss: 2.3853
2022-10-08 04:43:01 - train: epoch 0090, iter [07700, 10009], lr: 0.000474, weight_decay: 0.000100, momentum_teacher: 0.999898, loss: 2.4435
2022-10-08 04:43:50 - train: epoch 0090, iter [07800, 10009], lr: 0.000473, weight_decay: 0.000100, momentum_teacher: 0.999898, loss: 2.5966
2022-10-08 04:44:39 - train: epoch 0090, iter [07900, 10009], lr: 0.000472, weight_decay: 0.000100, momentum_teacher: 0.999898, loss: 2.5097
2022-10-08 04:45:28 - train: epoch 0090, iter [08000, 10009], lr: 0.000471, weight_decay: 0.000100, momentum_teacher: 0.999898, loss: 2.6350
2022-10-08 04:46:17 - train: epoch 0090, iter [08100, 10009], lr: 0.000471, weight_decay: 0.000100, momentum_teacher: 0.999898, loss: 2.6758
2022-10-08 04:47:05 - train: epoch 0090, iter [08200, 10009], lr: 0.000470, weight_decay: 0.000100, momentum_teacher: 0.999899, loss: 2.3529
2022-10-08 04:47:53 - train: epoch 0090, iter [08300, 10009], lr: 0.000469, weight_decay: 0.000100, momentum_teacher: 0.999899, loss: 2.3957
2022-10-08 04:48:41 - train: epoch 0090, iter [08400, 10009], lr: 0.000468, weight_decay: 0.000100, momentum_teacher: 0.999899, loss: 2.4290
2022-10-08 04:49:28 - train: epoch 0090, iter [08500, 10009], lr: 0.000467, weight_decay: 0.000100, momentum_teacher: 0.999899, loss: 2.8627
