2022-08-02 00:00:57 - train: epoch 0063, iter [01200, 05004], lr: 0.001000, loss: 1.8171, tea_CELoss: 0.7849, stu_CELoss: 0.9017, DMLLoss: 0.1305, 
2022-08-03 01:44:00 - train: epoch 0093, iter [02900, 05004], lr: 0.000100, loss: 1.4859, tea_CELoss: 0.6097, stu_CELoss: 0.7218, DMLLoss: 0.1545, 
2022-08-03 01:44:57 - train: epoch 0093, iter [03000, 05004], lr: 0.000100, loss: 1.3931, tea_CELoss: 0.5965, stu_CELoss: 0.7014, DMLLoss: 0.0952, 
2022-08-03 01:45:54 - train: epoch 0093, iter [03100, 05004], lr: 0.000100, loss: 1.6915, tea_CELoss: 0.6979, stu_CELoss: 0.8616, DMLLoss: 0.1320, 
2022-08-03 01:46:51 - train: epoch 0093, iter [03200, 05004], lr: 0.000100, loss: 1.2198, tea_CELoss: 0.5033, stu_CELoss: 0.6003, DMLLoss: 0.1162, 
2022-08-03 01:47:48 - train: epoch 0093, iter [03300, 05004], lr: 0.000100, loss: 1.3224, tea_CELoss: 0.5267, stu_CELoss: 0.6637, DMLLoss: 0.1320, 
2022-08-03 01:48:44 - train: epoch 0093, iter [03400, 05004], lr: 0.000100, loss: 1.7150, tea_CELoss: 0.7230, stu_CELoss: 0.8545, DMLLoss: 0.1375, 
2022-08-03 01:49:41 - train: epoch 0093, iter [03500, 05004], lr: 0.000100, loss: 1.1823, tea_CELoss: 0.4888, stu_CELoss: 0.5629, DMLLoss: 0.1306, 
2022-08-03 01:50:38 - train: epoch 0093, iter [03600, 05004], lr: 0.000100, loss: 1.7315, tea_CELoss: 0.7221, stu_CELoss: 0.8631, DMLLoss: 0.1463, 
2022-08-03 01:51:34 - train: epoch 0093, iter [03700, 05004], lr: 0.000100, loss: 1.5652, tea_CELoss: 0.6394, stu_CELoss: 0.7821, DMLLoss: 0.1436, 
2022-08-03 01:52:31 - train: epoch 0093, iter [03800, 05004], lr: 0.000100, loss: 1.6129, tea_CELoss: 0.6813, stu_CELoss: 0.7938, DMLLoss: 0.1378, 
2022-08-03 01:53:30 - train: epoch 0093, iter [03900, 05004], lr: 0.000100, loss: 1.5191, tea_CELoss: 0.6434, stu_CELoss: 0.7405, DMLLoss: 0.1351, 
2022-08-03 01:54:28 - train: epoch 0093, iter [04000, 05004], lr: 0.000100, loss: 1.9151, tea_CELoss: 0.7654, stu_CELoss: 0.9866, DMLLoss: 0.1631, 
2022-08-03 01:55:26 - train: epoch 0093, iter [04100, 05004], lr: 0.000100, loss: 1.4217, tea_CELoss: 0.5700, stu_CELoss: 0.7194, DMLLoss: 0.1323, 
2022-08-03 01:56:24 - train: epoch 0093, iter [04200, 05004], lr: 0.000100, loss: 1.5088, tea_CELoss: 0.6157, stu_CELoss: 0.7492, DMLLoss: 0.1439, 
2022-08-03 01:57:22 - train: epoch 0093, iter [04300, 05004], lr: 0.000100, loss: 1.7030, tea_CELoss: 0.7131, stu_CELoss: 0.8671, DMLLoss: 0.1228, 
2022-08-03 01:58:19 - train: epoch 0093, iter [04400, 05004], lr: 0.000100, loss: 1.6501, tea_CELoss: 0.6529, stu_CELoss: 0.8468, DMLLoss: 0.1504, 
2022-08-03 01:59:17 - train: epoch 0093, iter [04500, 05004], lr: 0.000100, loss: 1.2724, tea_CELoss: 0.5048, stu_CELoss: 0.6432, DMLLoss: 0.1243, 
2022-08-03 02:00:15 - train: epoch 0093, iter [04600, 05004], lr: 0.000100, loss: 1.1740, tea_CELoss: 0.4798, stu_CELoss: 0.5794, DMLLoss: 0.1148, 
2022-08-03 02:01:13 - train: epoch 0093, iter [04700, 05004], lr: 0.000100, loss: 1.9680, tea_CELoss: 0.8229, stu_CELoss: 0.9774, DMLLoss: 0.1677, 
2022-08-03 02:02:11 - train: epoch 0093, iter [04800, 05004], lr: 0.000100, loss: 1.5496, tea_CELoss: 0.6402, stu_CELoss: 0.7785, DMLLoss: 0.1309, 
2022-08-03 02:03:09 - train: epoch 0093, iter [04900, 05004], lr: 0.000100, loss: 1.6991, tea_CELoss: 0.6751, stu_CELoss: 0.8617, DMLLoss: 0.1623, 
2022-08-03 02:04:07 - train: epoch 0093, iter [05000, 05004], lr: 0.000100, loss: 1.4628, tea_CELoss: 0.6271, stu_CELoss: 0.7017, DMLLoss: 0.1340, 
2022-08-03 02:04:10 - train: epoch 093, train_loss: 1.5278
2022-08-03 02:06:43 - eval: epoch: 093, tea_acc1: 79.028%, tea_acc5: 94.510%, tea_test_loss: 0.8123, stu_acc1: 77.564%, stu_acc5: 93.784%, stu_test_loss: 0.8870
2022-08-03 02:06:44 - until epoch: 093, tea_best_acc1: 79.100%, stu_best_acc1: 77.564%
2022-08-03 02:06:44 - epoch 094 lr: 0.000100
2022-08-03 02:07:48 - train: epoch 0094, iter [00100, 05004], lr: 0.000100, loss: 1.4423, tea_CELoss: 0.5810, stu_CELoss: 0.7282, DMLLoss: 0.1331, 
2022-08-03 02:08:47 - train: epoch 0094, iter [00200, 05004], lr: 0.000100, loss: 1.5945, tea_CELoss: 0.6507, stu_CELoss: 0.8146, DMLLoss: 0.1292, 
2022-08-03 02:09:44 - train: epoch 0094, iter [00300, 05004], lr: 0.000100, loss: 1.5536, tea_CELoss: 0.6169, stu_CELoss: 0.7913, DMLLoss: 0.1454, 
2022-08-03 02:10:42 - train: epoch 0094, iter [00400, 05004], lr: 0.000100, loss: 1.7015, tea_CELoss: 0.7249, stu_CELoss: 0.8382, DMLLoss: 0.1384, 
2022-08-03 02:11:40 - train: epoch 0094, iter [00500, 05004], lr: 0.000100, loss: 1.3675, tea_CELoss: 0.5573, stu_CELoss: 0.6766, DMLLoss: 0.1336, 
2022-08-03 02:12:38 - train: epoch 0094, iter [00600, 05004], lr: 0.000100, loss: 1.3948, tea_CELoss: 0.6107, stu_CELoss: 0.6765, DMLLoss: 0.1076, 
2022-08-03 02:13:36 - train: epoch 0094, iter [00700, 05004], lr: 0.000100, loss: 1.4538, tea_CELoss: 0.5706, stu_CELoss: 0.7429, DMLLoss: 0.1404, 
2022-08-03 02:14:34 - train: epoch 0094, iter [00800, 05004], lr: 0.000100, loss: 1.4759, tea_CELoss: 0.6093, stu_CELoss: 0.7452, DMLLoss: 0.1213, 
2022-08-03 02:15:32 - train: epoch 0094, iter [00900, 05004], lr: 0.000100, loss: 1.3675, tea_CELoss: 0.5689, stu_CELoss: 0.6995, DMLLoss: 0.0991, 
2022-08-03 02:16:30 - train: epoch 0094, iter [01000, 05004], lr: 0.000100, loss: 1.4721, tea_CELoss: 0.6143, stu_CELoss: 0.7229, DMLLoss: 0.1349, 
2022-08-03 02:17:27 - train: epoch 0094, iter [01100, 05004], lr: 0.000100, loss: 1.7055, tea_CELoss: 0.6968, stu_CELoss: 0.8485, DMLLoss: 0.1602, 
2022-08-03 02:18:25 - train: epoch 0094, iter [01200, 05004], lr: 0.000100, loss: 1.4016, tea_CELoss: 0.5462, stu_CELoss: 0.7065, DMLLoss: 0.1489, 
2022-08-03 02:19:23 - train: epoch 0094, iter [01300, 05004], lr: 0.000100, loss: 1.4957, tea_CELoss: 0.6175, stu_CELoss: 0.7357, DMLLoss: 0.1424, 
2022-08-03 02:20:21 - train: epoch 0094, iter [01400, 05004], lr: 0.000100, loss: 1.5447, tea_CELoss: 0.6460, stu_CELoss: 0.7437, DMLLoss: 0.1550, 
2022-08-03 02:21:18 - train: epoch 0094, iter [01500, 05004], lr: 0.000100, loss: 1.7526, tea_CELoss: 0.7226, stu_CELoss: 0.8858, DMLLoss: 0.1442, 
2022-08-03 02:22:16 - train: epoch 0094, iter [01600, 05004], lr: 0.000100, loss: 1.9956, tea_CELoss: 0.8189, stu_CELoss: 1.0142, DMLLoss: 0.1626, 
2022-08-03 02:23:14 - train: epoch 0094, iter [01700, 05004], lr: 0.000100, loss: 1.5799, tea_CELoss: 0.6698, stu_CELoss: 0.7864, DMLLoss: 0.1237, 
2022-08-03 02:24:11 - train: epoch 0094, iter [01800, 05004], lr: 0.000100, loss: 1.2923, tea_CELoss: 0.5202, stu_CELoss: 0.6606, DMLLoss: 0.1115, 
2022-08-03 02:25:09 - train: epoch 0094, iter [01900, 05004], lr: 0.000100, loss: 1.4783, tea_CELoss: 0.6262, stu_CELoss: 0.7173, DMLLoss: 0.1349, 
2022-08-03 02:26:07 - train: epoch 0094, iter [02000, 05004], lr: 0.000100, loss: 1.1490, tea_CELoss: 0.4557, stu_CELoss: 0.5640, DMLLoss: 0.1293, 
2022-08-03 02:27:04 - train: epoch 0094, iter [02100, 05004], lr: 0.000100, loss: 1.4050, tea_CELoss: 0.6077, stu_CELoss: 0.6923, DMLLoss: 0.1051, 
2022-08-03 02:28:02 - train: epoch 0094, iter [02200, 05004], lr: 0.000100, loss: 1.4987, tea_CELoss: 0.6201, stu_CELoss: 0.7424, DMLLoss: 0.1362, 
2022-08-03 02:29:00 - train: epoch 0094, iter [02300, 05004], lr: 0.000100, loss: 1.4461, tea_CELoss: 0.5707, stu_CELoss: 0.7202, DMLLoss: 0.1552, 
2022-08-03 02:29:58 - train: epoch 0094, iter [02400, 05004], lr: 0.000100, loss: 1.7081, tea_CELoss: 0.7210, stu_CELoss: 0.8435, DMLLoss: 0.1436, 
2022-08-03 02:30:56 - train: epoch 0094, iter [02500, 05004], lr: 0.000100, loss: 1.3098, tea_CELoss: 0.5213, stu_CELoss: 0.6674, DMLLoss: 0.1211, 
2022-08-03 02:31:54 - train: epoch 0094, iter [02600, 05004], lr: 0.000100, loss: 1.5232, tea_CELoss: 0.6004, stu_CELoss: 0.7750, DMLLoss: 0.1478, 
2022-08-03 02:32:52 - train: epoch 0094, iter [02700, 05004], lr: 0.000100, loss: 1.3790, tea_CELoss: 0.5727, stu_CELoss: 0.6748, DMLLoss: 0.1314, 
2022-08-03 02:33:50 - train: epoch 0094, iter [02800, 05004], lr: 0.000100, loss: 1.4563, tea_CELoss: 0.5878, stu_CELoss: 0.7297, DMLLoss: 0.1388, 
2022-08-03 02:34:48 - train: epoch 0094, iter [02900, 05004], lr: 0.000100, loss: 1.4865, tea_CELoss: 0.6283, stu_CELoss: 0.7300, DMLLoss: 0.1281, 
2022-08-03 02:35:46 - train: epoch 0094, iter [03000, 05004], lr: 0.000100, loss: 1.6856, tea_CELoss: 0.7005, stu_CELoss: 0.8422, DMLLoss: 0.1429, 
2022-08-03 02:36:43 - train: epoch 0094, iter [03100, 05004], lr: 0.000100, loss: 1.5614, tea_CELoss: 0.6488, stu_CELoss: 0.7934, DMLLoss: 0.1192, 
2022-08-03 02:37:41 - train: epoch 0094, iter [03200, 05004], lr: 0.000100, loss: 1.3187, tea_CELoss: 0.5342, stu_CELoss: 0.6413, DMLLoss: 0.1433, 
2022-08-03 02:38:39 - train: epoch 0094, iter [03300, 05004], lr: 0.000100, loss: 1.5843, tea_CELoss: 0.6522, stu_CELoss: 0.7900, DMLLoss: 0.1421, 
2022-08-03 02:39:37 - train: epoch 0094, iter [03400, 05004], lr: 0.000100, loss: 1.6332, tea_CELoss: 0.6909, stu_CELoss: 0.8088, DMLLoss: 0.1336, 
2022-08-03 02:40:35 - train: epoch 0094, iter [03500, 05004], lr: 0.000100, loss: 1.8433, tea_CELoss: 0.7727, stu_CELoss: 0.9240, DMLLoss: 0.1466, 
2022-08-03 02:41:34 - train: epoch 0094, iter [03600, 05004], lr: 0.000100, loss: 1.3068, tea_CELoss: 0.5062, stu_CELoss: 0.6437, DMLLoss: 0.1568, 
2022-08-03 02:42:32 - train: epoch 0094, iter [03700, 05004], lr: 0.000100, loss: 1.5074, tea_CELoss: 0.6057, stu_CELoss: 0.7864, DMLLoss: 0.1153, 
2022-08-03 02:43:30 - train: epoch 0094, iter [03800, 05004], lr: 0.000100, loss: 1.4914, tea_CELoss: 0.6323, stu_CELoss: 0.7442, DMLLoss: 0.1150, 
2022-08-03 02:44:28 - train: epoch 0094, iter [03900, 05004], lr: 0.000100, loss: 1.3538, tea_CELoss: 0.5269, stu_CELoss: 0.6938, DMLLoss: 0.1331, 
2022-08-03 02:45:26 - train: epoch 0094, iter [04000, 05004], lr: 0.000100, loss: 1.3141, tea_CELoss: 0.5256, stu_CELoss: 0.6544, DMLLoss: 0.1341, 
2022-08-03 02:46:24 - train: epoch 0094, iter [04100, 05004], lr: 0.000100, loss: 1.5276, tea_CELoss: 0.5871, stu_CELoss: 0.7918, DMLLoss: 0.1487, 
2022-08-03 02:47:22 - train: epoch 0094, iter [04200, 05004], lr: 0.000100, loss: 1.4061, tea_CELoss: 0.5650, stu_CELoss: 0.7044, DMLLoss: 0.1368, 
2022-08-03 02:48:20 - train: epoch 0094, iter [04300, 05004], lr: 0.000100, loss: 1.4412, tea_CELoss: 0.6026, stu_CELoss: 0.6974, DMLLoss: 0.1412, 
2022-08-03 02:49:18 - train: epoch 0094, iter [04400, 05004], lr: 0.000100, loss: 1.5919, tea_CELoss: 0.6448, stu_CELoss: 0.8097, DMLLoss: 0.1374, 
2022-08-03 02:50:16 - train: epoch 0094, iter [04500, 05004], lr: 0.000100, loss: 1.4542, tea_CELoss: 0.6169, stu_CELoss: 0.7249, DMLLoss: 0.1124, 
2022-08-03 02:51:14 - train: epoch 0094, iter [04600, 05004], lr: 0.000100, loss: 1.7512, tea_CELoss: 0.7478, stu_CELoss: 0.8650, DMLLoss: 0.1385, 
2022-08-03 02:52:12 - train: epoch 0094, iter [04700, 05004], lr: 0.000100, loss: 1.8460, tea_CELoss: 0.7346, stu_CELoss: 0.9490, DMLLoss: 0.1624, 
2022-08-03 02:53:10 - train: epoch 0094, iter [04800, 05004], lr: 0.000100, loss: 1.0611, tea_CELoss: 0.4275, stu_CELoss: 0.5133, DMLLoss: 0.1203, 
2022-08-03 02:54:08 - train: epoch 0094, iter [04900, 05004], lr: 0.000100, loss: 1.4649, tea_CELoss: 0.5871, stu_CELoss: 0.7644, DMLLoss: 0.1135, 
2022-08-03 02:55:06 - train: epoch 0094, iter [05000, 05004], lr: 0.000100, loss: 1.5418, tea_CELoss: 0.6433, stu_CELoss: 0.7648, DMLLoss: 0.1337, 
2022-08-03 02:55:09 - train: epoch 094, train_loss: 1.5207
2022-08-03 02:57:44 - eval: epoch: 094, tea_acc1: 79.132%, tea_acc5: 94.502%, tea_test_loss: 0.8129, stu_acc1: 77.592%, stu_acc5: 93.806%, stu_test_loss: 0.8861
2022-08-03 02:57:45 - until epoch: 094, tea_best_acc1: 79.132%, stu_best_acc1: 77.592%
2022-08-03 02:57:45 - epoch 095 lr: 0.000100
2022-08-03 02:58:49 - train: epoch 0095, iter [00100, 05004], lr: 0.000100, loss: 1.5042, tea_CELoss: 0.6277, stu_CELoss: 0.7540, DMLLoss: 0.1225, 
2022-08-03 02:59:47 - train: epoch 0095, iter [00200, 05004], lr: 0.000100, loss: 1.5382, tea_CELoss: 0.6269, stu_CELoss: 0.7848, DMLLoss: 0.1265, 
2022-08-03 03:00:45 - train: epoch 0095, iter [00300, 05004], lr: 0.000100, loss: 1.5149, tea_CELoss: 0.6149, stu_CELoss: 0.7517, DMLLoss: 0.1483, 
2022-08-03 03:01:42 - train: epoch 0095, iter [00400, 05004], lr: 0.000100, loss: 1.3329, tea_CELoss: 0.5472, stu_CELoss: 0.6668, DMLLoss: 0.1189, 
2022-08-03 03:02:40 - train: epoch 0095, iter [00500, 05004], lr: 0.000100, loss: 1.5011, tea_CELoss: 0.6152, stu_CELoss: 0.7345, DMLLoss: 0.1514, 
2022-08-03 03:03:38 - train: epoch 0095, iter [00600, 05004], lr: 0.000100, loss: 1.4924, tea_CELoss: 0.6178, stu_CELoss: 0.7244, DMLLoss: 0.1501, 
2022-08-03 03:04:35 - train: epoch 0095, iter [00700, 05004], lr: 0.000100, loss: 1.7523, tea_CELoss: 0.7070, stu_CELoss: 0.8864, DMLLoss: 0.1589, 
2022-08-03 03:05:33 - train: epoch 0095, iter [00800, 05004], lr: 0.000100, loss: 1.3486, tea_CELoss: 0.5486, stu_CELoss: 0.6701, DMLLoss: 0.1298, 
2022-08-03 03:06:30 - train: epoch 0095, iter [00900, 05004], lr: 0.000100, loss: 1.6671, tea_CELoss: 0.6801, stu_CELoss: 0.8306, DMLLoss: 0.1563, 
2022-08-03 03:07:28 - train: epoch 0095, iter [01000, 05004], lr: 0.000100, loss: 1.4772, tea_CELoss: 0.5790, stu_CELoss: 0.7509, DMLLoss: 0.1473, 
2022-08-03 03:08:26 - train: epoch 0095, iter [01100, 05004], lr: 0.000100, loss: 1.5815, tea_CELoss: 0.6684, stu_CELoss: 0.7699, DMLLoss: 0.1433, 
2022-08-03 03:09:23 - train: epoch 0095, iter [01200, 05004], lr: 0.000100, loss: 1.3882, tea_CELoss: 0.5707, stu_CELoss: 0.6849, DMLLoss: 0.1326, 
2022-08-03 03:10:21 - train: epoch 0095, iter [01300, 05004], lr: 0.000100, loss: 1.4508, tea_CELoss: 0.5580, stu_CELoss: 0.7316, DMLLoss: 0.1613, 
2022-08-03 03:11:19 - train: epoch 0095, iter [01400, 05004], lr: 0.000100, loss: 1.3343, tea_CELoss: 0.5542, stu_CELoss: 0.6555, DMLLoss: 0.1246, 
2022-08-03 03:12:16 - train: epoch 0095, iter [01500, 05004], lr: 0.000100, loss: 1.3520, tea_CELoss: 0.5280, stu_CELoss: 0.6787, DMLLoss: 0.1453, 
2022-08-03 03:13:14 - train: epoch 0095, iter [01600, 05004], lr: 0.000100, loss: 1.1656, tea_CELoss: 0.5166, stu_CELoss: 0.5427, DMLLoss: 0.1063, 
2022-08-03 03:14:12 - train: epoch 0095, iter [01700, 05004], lr: 0.000100, loss: 1.4492, tea_CELoss: 0.6138, stu_CELoss: 0.7151, DMLLoss: 0.1203, 
2022-08-03 03:15:09 - train: epoch 0095, iter [01800, 05004], lr: 0.000100, loss: 1.6993, tea_CELoss: 0.7009, stu_CELoss: 0.8590, DMLLoss: 0.1394, 
2022-08-03 03:16:07 - train: epoch 0095, iter [01900, 05004], lr: 0.000100, loss: 1.2000, tea_CELoss: 0.4821, stu_CELoss: 0.6059, DMLLoss: 0.1121, 
2022-08-03 03:17:05 - train: epoch 0095, iter [02000, 05004], lr: 0.000100, loss: 1.6246, tea_CELoss: 0.6796, stu_CELoss: 0.8019, DMLLoss: 0.1430, 
2022-08-03 03:18:03 - train: epoch 0095, iter [02100, 05004], lr: 0.000100, loss: 1.5317, tea_CELoss: 0.6183, stu_CELoss: 0.7649, DMLLoss: 0.1484, 
2022-08-03 03:19:01 - train: epoch 0095, iter [02200, 05004], lr: 0.000100, loss: 1.3078, tea_CELoss: 0.5643, stu_CELoss: 0.6183, DMLLoss: 0.1252, 
2022-08-03 03:19:59 - train: epoch 0095, iter [02300, 05004], lr: 0.000100, loss: 1.5683, tea_CELoss: 0.6361, stu_CELoss: 0.7865, DMLLoss: 0.1457, 
2022-08-03 03:20:57 - train: epoch 0095, iter [02400, 05004], lr: 0.000100, loss: 1.5450, tea_CELoss: 0.6429, stu_CELoss: 0.7626, DMLLoss: 0.1395, 
2022-08-03 03:21:54 - train: epoch 0095, iter [02500, 05004], lr: 0.000100, loss: 1.2454, tea_CELoss: 0.5037, stu_CELoss: 0.6323, DMLLoss: 0.1095, 
2022-08-03 03:22:52 - train: epoch 0095, iter [02600, 05004], lr: 0.000100, loss: 1.4311, tea_CELoss: 0.5822, stu_CELoss: 0.7240, DMLLoss: 0.1248, 
2022-08-03 03:23:50 - train: epoch 0095, iter [02700, 05004], lr: 0.000100, loss: 1.4511, tea_CELoss: 0.5759, stu_CELoss: 0.7500, DMLLoss: 0.1252, 
2022-08-03 03:24:48 - train: epoch 0095, iter [02800, 05004], lr: 0.000100, loss: 1.4604, tea_CELoss: 0.6280, stu_CELoss: 0.7051, DMLLoss: 0.1272, 
2022-08-03 03:25:46 - train: epoch 0095, iter [02900, 05004], lr: 0.000100, loss: 1.4572, tea_CELoss: 0.5792, stu_CELoss: 0.7516, DMLLoss: 0.1264, 
2022-08-03 03:26:44 - train: epoch 0095, iter [03000, 05004], lr: 0.000100, loss: 1.7234, tea_CELoss: 0.6851, stu_CELoss: 0.8613, DMLLoss: 0.1770, 
2022-08-03 03:27:42 - train: epoch 0095, iter [03100, 05004], lr: 0.000100, loss: 1.4408, tea_CELoss: 0.5903, stu_CELoss: 0.7083, DMLLoss: 0.1422, 
2022-08-03 03:28:40 - train: epoch 0095, iter [03200, 05004], lr: 0.000100, loss: 1.2269, tea_CELoss: 0.5052, stu_CELoss: 0.5968, DMLLoss: 0.1250, 
2022-08-03 03:29:38 - train: epoch 0095, iter [03300, 05004], lr: 0.000100, loss: 1.4629, tea_CELoss: 0.5575, stu_CELoss: 0.7453, DMLLoss: 0.1601, 
2022-08-03 03:30:37 - train: epoch 0095, iter [03400, 05004], lr: 0.000100, loss: 1.2418, tea_CELoss: 0.5034, stu_CELoss: 0.6169, DMLLoss: 0.1215, 
2022-08-03 03:31:34 - train: epoch 0095, iter [03500, 05004], lr: 0.000100, loss: 1.2842, tea_CELoss: 0.5033, stu_CELoss: 0.6387, DMLLoss: 0.1422, 
2022-08-03 03:32:32 - train: epoch 0095, iter [03600, 05004], lr: 0.000100, loss: 1.3254, tea_CELoss: 0.5488, stu_CELoss: 0.6359, DMLLoss: 0.1407, 
2022-08-03 03:33:30 - train: epoch 0095, iter [03700, 05004], lr: 0.000100, loss: 1.6650, tea_CELoss: 0.7126, stu_CELoss: 0.8321, DMLLoss: 0.1203, 
2022-08-03 03:34:29 - train: epoch 0095, iter [03800, 05004], lr: 0.000100, loss: 1.3292, tea_CELoss: 0.5622, stu_CELoss: 0.6461, DMLLoss: 0.1208, 
2022-08-03 03:35:27 - train: epoch 0095, iter [03900, 05004], lr: 0.000100, loss: 1.7463, tea_CELoss: 0.7073, stu_CELoss: 0.8884, DMLLoss: 0.1505, 
2022-08-03 03:36:26 - train: epoch 0095, iter [04000, 05004], lr: 0.000100, loss: 1.5758, tea_CELoss: 0.6490, stu_CELoss: 0.7860, DMLLoss: 0.1407, 
2022-08-03 03:37:24 - train: epoch 0095, iter [04100, 05004], lr: 0.000100, loss: 1.2201, tea_CELoss: 0.4824, stu_CELoss: 0.6089, DMLLoss: 0.1288, 
2022-08-03 03:38:22 - train: epoch 0095, iter [04200, 05004], lr: 0.000100, loss: 1.4298, tea_CELoss: 0.5907, stu_CELoss: 0.7178, DMLLoss: 0.1214, 
2022-08-03 03:39:21 - train: epoch 0095, iter [04300, 05004], lr: 0.000100, loss: 1.6752, tea_CELoss: 0.6840, stu_CELoss: 0.8581, DMLLoss: 0.1331, 
2022-08-03 03:40:19 - train: epoch 0095, iter [04400, 05004], lr: 0.000100, loss: 1.5977, tea_CELoss: 0.6692, stu_CELoss: 0.7841, DMLLoss: 0.1444, 
2022-08-03 03:41:17 - train: epoch 0095, iter [04500, 05004], lr: 0.000100, loss: 1.1974, tea_CELoss: 0.4723, stu_CELoss: 0.5938, DMLLoss: 0.1312, 
2022-08-03 03:42:16 - train: epoch 0095, iter [04600, 05004], lr: 0.000100, loss: 1.4999, tea_CELoss: 0.6047, stu_CELoss: 0.7573, DMLLoss: 0.1379, 
2022-08-03 03:43:14 - train: epoch 0095, iter [04700, 05004], lr: 0.000100, loss: 1.4395, tea_CELoss: 0.5869, stu_CELoss: 0.7177, DMLLoss: 0.1349, 
2022-08-03 03:44:12 - train: epoch 0095, iter [04800, 05004], lr: 0.000100, loss: 1.6815, tea_CELoss: 0.6935, stu_CELoss: 0.8354, DMLLoss: 0.1526, 
2022-08-03 03:45:11 - train: epoch 0095, iter [04900, 05004], lr: 0.000100, loss: 1.3941, tea_CELoss: 0.5866, stu_CELoss: 0.6700, DMLLoss: 0.1375, 
2022-08-03 03:46:09 - train: epoch 0095, iter [05000, 05004], lr: 0.000100, loss: 1.5224, tea_CELoss: 0.6220, stu_CELoss: 0.7519, DMLLoss: 0.1486, 
2022-08-03 03:46:12 - train: epoch 095, train_loss: 1.5171
2022-08-03 03:48:43 - eval: epoch: 095, tea_acc1: 79.126%, tea_acc5: 94.530%, tea_test_loss: 0.8127, stu_acc1: 77.590%, stu_acc5: 93.774%, stu_test_loss: 0.8868
2022-08-03 03:48:44 - until epoch: 095, tea_best_acc1: 79.132%, stu_best_acc1: 77.592%
2022-08-03 03:48:44 - epoch 096 lr: 0.000100
2022-08-03 03:49:48 - train: epoch 0096, iter [00100, 05004], lr: 0.000100, loss: 1.5300, tea_CELoss: 0.6411, stu_CELoss: 0.7668, DMLLoss: 0.1221, 
2022-08-03 03:50:46 - train: epoch 0096, iter [00200, 05004], lr: 0.000100, loss: 1.6155, tea_CELoss: 0.6886, stu_CELoss: 0.8060, DMLLoss: 0.1209, 
2022-08-03 03:51:44 - train: epoch 0096, iter [00300, 05004], lr: 0.000100, loss: 1.2492, tea_CELoss: 0.5065, stu_CELoss: 0.6107, DMLLoss: 0.1319, 
2022-08-03 03:52:42 - train: epoch 0096, iter [00400, 05004], lr: 0.000100, loss: 1.2863, tea_CELoss: 0.5135, stu_CELoss: 0.6477, DMLLoss: 0.1251, 
2022-08-03 03:53:40 - train: epoch 0096, iter [00500, 05004], lr: 0.000100, loss: 1.5248, tea_CELoss: 0.6511, stu_CELoss: 0.7466, DMLLoss: 0.1271, 
2022-08-03 03:54:37 - train: epoch 0096, iter [00600, 05004], lr: 0.000100, loss: 1.3660, tea_CELoss: 0.5275, stu_CELoss: 0.6768, DMLLoss: 0.1617, 
2022-08-03 03:55:35 - train: epoch 0096, iter [00700, 05004], lr: 0.000100, loss: 1.4926, tea_CELoss: 0.6151, stu_CELoss: 0.7503, DMLLoss: 0.1272, 
2022-08-03 03:56:33 - train: epoch 0096, iter [00800, 05004], lr: 0.000100, loss: 1.2477, tea_CELoss: 0.4711, stu_CELoss: 0.6486, DMLLoss: 0.1280, 
2022-08-03 03:57:31 - train: epoch 0096, iter [00900, 05004], lr: 0.000100, loss: 1.6718, tea_CELoss: 0.6781, stu_CELoss: 0.8403, DMLLoss: 0.1535, 
2022-08-03 03:58:28 - train: epoch 0096, iter [01000, 05004], lr: 0.000100, loss: 1.4983, tea_CELoss: 0.6315, stu_CELoss: 0.7418, DMLLoss: 0.1251, 
2022-08-03 03:59:26 - train: epoch 0096, iter [01100, 05004], lr: 0.000100, loss: 1.5336, tea_CELoss: 0.6397, stu_CELoss: 0.7578, DMLLoss: 0.1361, 
2022-08-03 04:00:23 - train: epoch 0096, iter [01200, 05004], lr: 0.000100, loss: 1.5396, tea_CELoss: 0.6210, stu_CELoss: 0.7901, DMLLoss: 0.1285, 
2022-08-03 04:01:21 - train: epoch 0096, iter [01300, 05004], lr: 0.000100, loss: 1.3455, tea_CELoss: 0.5314, stu_CELoss: 0.6877, DMLLoss: 0.1264, 
2022-08-03 04:02:18 - train: epoch 0096, iter [01400, 05004], lr: 0.000100, loss: 1.5809, tea_CELoss: 0.6627, stu_CELoss: 0.7744, DMLLoss: 0.1439, 
2022-08-03 04:03:16 - train: epoch 0096, iter [01500, 05004], lr: 0.000100, loss: 1.3868, tea_CELoss: 0.5489, stu_CELoss: 0.6890, DMLLoss: 0.1489, 
2022-08-03 04:04:13 - train: epoch 0096, iter [01600, 05004], lr: 0.000100, loss: 1.1743, tea_CELoss: 0.4703, stu_CELoss: 0.5976, DMLLoss: 0.1064, 
2022-08-03 04:05:11 - train: epoch 0096, iter [01700, 05004], lr: 0.000100, loss: 1.2069, tea_CELoss: 0.4537, stu_CELoss: 0.6290, DMLLoss: 0.1242, 
2022-08-03 04:06:08 - train: epoch 0096, iter [01800, 05004], lr: 0.000100, loss: 1.5399, tea_CELoss: 0.6431, stu_CELoss: 0.7649, DMLLoss: 0.1319, 
